away-draws,away-goals,away-losses,away-opposition-goals,away-wins,date,home-draws,home-goals,home-losses,home-opposition-goals,home-wins,odds-away,odds-draw,odds-home,result
0,15,6,15,4,2011-04-01,3,2,6,13,1,2.75,3.0,2.7,A
4,10,4,15,2,2011-04-02,4,9,5,14,1,4.0,3.2,2.0,H
2,14,3,10,5,2011-04-02,4,11,4,10,2,2.1,3.2,3.6,A
0,24,0,3,10,2011-04-03,1,24,1,7,8,2.9,3.25,2.4,A
4,13,3,12,3,2011-04-03,2,8,5,14,3,2.3,3.2,3.1,D
6,13,2,15,2,2011-04-03,3,8,4,14,3,3.5,3.25,2.1,A
5,12,3,16,2,2011-04-03,1,7,5,7,4,4.0,3.25,1.95,H
3,12,2,12,5,2011-04-04,4,7,4,12,2,3.4,3.1,2.25,H
3,8,4,12,3,2011-04-08,0,17,5,12,5,3.8,3.3,2.0,D
3,10,5,14,2,2011-04-09,5,12,3,12,2,7.0,4.0,1.5,H
3,8,5,17,2,2011-04-10,3,12,5,12,2,3.5,3.1,2.2,H
1,22,2,9,7,2011-04-10,6,14,2,15,2,1.8,3.5,4.5,H
1,9,4,6,5,2011-04-10,2,12,3,13,5,3.1,3.1,2.4,A
0,22,0,3,10,2011-04-10,4,7,4,12,2,1.5,4.33,6.0,A
3,3,6,13,1,2011-04-10,5,8,4,15,1,3.4,3.0,2.3,H
3,8,4,13,3,2011-04-11,2,15,2,9,6,5.0,3.4,1.75,H
5,10,3,12,2,2011-04-15,3,10,5,15,2,3.8,3.0,2.1,D
1,14,5,11,4,2011-04-16,3,8,5,16,2,3.25,3.1,2.3,H
2,10,4,17,4,2011-04-16,3,8,5,17,2,3.1,3.1,2.4,D
3,10,5,12,2,2011-04-17,1,22,3,11,6,9.0,4.5,1.36,H
4,9,4,12,2,2011-04-17,3,4,6,14,1,3.6,3.0,2.2,A
5,12,2,9,3,2011-04-17,0,22,0,4,10,6.0,3.6,1.6,H
6,15,1,13,3,2011-04-17,1,15,3,6,6,4.0,3.2,2.0,H
2,15,2,10,6,2011-04-18,4,8,4,13,2,2.38,3.1,3.1,D
3,7,5,14,2,2011-04-29,2,9,4,16,4,2.9,3.1,2.5,H
3,9,4,11,3,2011-04-30,5,11,3,12,2,8.0,4.75,1.36,H
1,14,2,3,7,2011-05-01,3,11,5,13,2,2.5,2.9,2.7,D
4,10,4,14,2,2011-05-01,1,14,5,10,4,4.25,3.25,1.91,H
5,7,3,10,2,2011-05-01,5,14,2,13,3,3.4,3.1,2.2,A
1,20,3,10,6,2011-05-01,4,6,5,16,1,1.73,3.4,5.25,D
0,24,0,6,10,2011-05-01,5,9,3,11,2,1.67,3.5,5.5,A
2,3,7,14,1,2011-05-01,2,14,2,9,6,6.5,4.0,1.4,D
3,12,2,8,5,2011-05-08,3,7,5,12,2,2.0,3.3,3.8,D
3,9,5,11,2,2011-05-08,2,8,6,16,2,4.5,3.3,1.85,H
4,12,3,12,3,2011-05-08,3,3,6,12,1,2.6,3.25,2.7,H
5,5,5,17,0,2011-05-08,5,9,2,8,3,6.0,3.75,1.57,A
1,14,4,8,5,2011-05-08,3,10,4,12,3,2.6,3.25,2.7,H
2,10,4,17,4,2011-05-08,0,25,0,6,10,12.0,6.0,1.22,D
2,19,3,11,5,2011-05-08,2,15,1,3,7,2.0,3.3,3.8,A
5,9,3,13,2,2011-05-08,4,10,3,10,3,8.0,4.33,1.4,A
4,9,3,9,3,2011-05-14,2,9,6,12,2,2.3,3.1,3.25,A
3,3,6,12,1,2011-05-14,2,18,3,12,5,12.0,5.0,1.29,D
1,27,0,9,9,2011-05-14,1,14,4,8,5,1.67,3.6,5.25,A
2,9,5,13,3,2011-05-14,4,9,4,12,2,1.91,3.25,4.2,A
2,14,2,5,6,2011-05-14,4,4,5,15,1,2.38,3.25,3.0,D
4,6,4,9,2,2011-05-14,3,12,4,20,3,5.25,3.4,1.7,H
3,11,3,10,4,2011-05-14,4,10,3,13,3,4.33,3.25,1.91,H
3,8,4,9,3,2011-05-14,4,12,1,6,5,2.88,3.1,2.5,A
4,11,1,5,5,2011-08-13,3,15,2,7,5,2.3,3.1,3.25,D
4,5,5,16,1,2011-08-13,3,9,3,7,4,8.5,4.33,1.4,D
1,27,0,9,9,2011-08-14,2,11,5,13,3,1.5,4.0,7.0,A
2,9,6,13,2,2011-08-14,1,13,5,10,4,4.33,3.2,1.91,D
3,15,4,20,3,2011-08-14,3,12,3,13,4,2.9,3.1,2.5,H
4,7,4,13,2,2011-08-15,4,6,5,14,1,2.8,3.2,2.5,A
4,14,2,7,4,2011-08-21,4,7,4,14,2,3.1,3.1,2.4,H
4,10,2,7,4,2011-08-21,3,9,5,12,2,1.83,3.25,4.75,D
4,7,5,15,1,2011-08-21,3,14,5,22,2,4.0,3.2,2.0,H
2,12,4,8,4,2011-08-21,4,11,1,5,5,6.0,3.6,1.62,H
3,14,2,12,5,2011-08-22,5,6,4,14,1,3.4,3.2,2.2,D
4,9,4,11,2,2011-08-28,2,11,5,12,3,4.33,3.2,1.91,A
5,8,4,16,1,2011-08-28,4,13,3,8,3,3.75,3.1,2.1,A
2,12,4,9,4,2011-08-28,5,9,2,7,3,8.0,4.0,1.44,A
4,21,2,15,4,2011-08-29,5,10,2,8,3,1.53,3.8,6.5,A
4,11,1,4,5,2011-08-29,3,16,2,14,5,2.1,3.2,3.6,A
2,11,5,13,3,2011-09-04,4,9,3,9,3,3.4,3.2,2.2,A
1,26,0,10,9,2011-09-06,3,8,6,17,1,1.29,5.0,12.0,A
2,15,3,14,5,2011-09-09,1,29,0,12,9,21.0,7.0,1.14,H
1,14,5,13,4,2011-09-10,3,22,2,14,5,9.0,5.0,1.33,H
4,11,3,10,3,2011-09-10,3,15,4,20,3,1.83,3.25,4.75,A
3,10,6,20,1,2011-09-11,4,9,4,10,2,3.4,3.2,2.2,A
3,13,4,9,3,2011-09-11,2,12,4,11,4,3.8,3.1,2.1,H
3,9,4,12,3,2011-09-12,2,7,5,15,3,2.9,3.1,2.5,H
3,16,4,18,3,2011-09-17,3,8,4,14,3,3.4,3.2,2.2,H
2,10,4,12,4,2011-09-18,3,19,2,14,5,16.0,6.0,1.2,H
2,10,4,12,4,2011-09-18,2,11,6,20,2,2.6,3.1,2.8,A
3,7,5,9,2,2011-09-18,2,13,4,16,4,3.1,3.1,2.38,H
4,12,1,5,5,2011-09-19,1,14,5,13,4,2.4,3.1,3.1,D
3,14,3,12,4,2011-09-19,3,14,4,10,3,1.85,3.3,4.6,A
3,22,1,13,6,2011-09-23,2,27,0,10,8,4.0,3.75,1.83,D
3,8,4,14,3,2011-09-24,5,11,1,5,4,6.5,3.8,1.53,H
2,14,3,14,5,2011-09-24,2,16,3,13,5,11.0,4.5,1.33,H
3,14,5,13,2,2011-09-25,3,6,5,8,2,2.9,3.1,2.5,D
1,14,5,13,4,2011-09-25,2,10,4,12,4,3.2,3.0,2.38,H
2,11,6,20,2,2011-09-25,6,10,2,10,2,3.2,3.1,2.3,H
4,8,5,12,1,2011-09-30,2,10,4,16,4,3.0,3.2,2.4,H
3,16,4,14,3,2011-10-01,4,23,0,13,6,15.0,7.0,1.17,H
3,26,0,10,7,2011-10-02,2,14,4,14,4,1.4,4.5,8.0,A
2,17,3,13,5,2011-10-02,1,14,5,12,4,1.91,3.3,4.2,A
5,10,1,4,4,2011-10-02,2,11,6,18,2,1.73,3.5,5.0,H
6,12,1,10,3,2011-10-02,2,7,5,15,3,3.8,3.1,2.1,H
1,13,5,16,4,2011-10-21,2,17,5,18,3,3.0,3.2,2.4,H
4,25,0,13,6,2011-10-22,5,4,4,6,1,1.36,4.5,9.0,A
1,12,6,13,3,2011-10-22,5,12,2,11,3,2.45,3.2,2.9,H
1,11,4,16,5,2011-10-23,2,13,3,12,5,5.5,3.5,1.67,H
1,7,5,14,4,2011-10-23,3,26,0,8,7,19.0,7.0,1.14,H
2,12,5,17,3,2011-10-23,4,8,6,14,0,4.0,3.3,1.95,H
2,17,5,17,3,2011-10-28,3,27,0,8,7,21.0,8.0,1.13,H
3,12,2,4,5,2011-10-29,1,13,5,17,4,2.05,3.25,3.75,D
4,12,2,10,4,2011-10-29,3,25,0,12,7,16.0,6.5,1.18,H
3,9,6,13,1,2011-10-30,1,11,6,12,3,4.0,3.2,2.0,H
1,11,4,13,5,2011-10-30,1,12,6,19,3,3.4,3.2,2.2,H
4,3,5,6,1,2011-10-30,1,5,6,18,3,3.6,3.1,2.15,H
1,12,6,13,3,2011-11-04,1,14,6,17,3,2.5,3.2,2.88,A
1,13,5,17,4,2011-11-05,3,13,2,11,5,4.75,3.4,1.8,H
2,27,0,5,8,2011-11-05,4,12,3,12,3,1.33,4.5,11.0,D
1,7,5,18,4,2011-11-06,3,9,6,13,1,3.0,3.25,2.38,H
3,25,0,12,7,2011-11-06,3,12,2,4,5,2.0,3.3,3.75,D
1,13,6,19,3,2011-11-06,2,22,1,9,7,12.0,5.5,1.25,H
4,6,4,6,2,2011-11-25,1,14,5,15,4,3.6,3.2,2.1,A
2,24,1,10,7,2011-11-26,3,23,0,10,7,4.33,3.6,1.8,H
3,16,1,11,6,2011-11-26,1,6,6,20,3,2.5,3.1,2.9,D
0,11,7,19,3,2011-11-27,5,10,3,16,2,3.75,3.25,2.05,H
4,10,3,10,3,2011-11-27,1,10,7,21,2,3.2,3.25,2.25,D
4,13,1,4,5,2011-11-27,3,25,0,5,7,8.0,4.5,1.4,H
2,7,5,14,3,2011-11-28,1,14,6,14,3,6.0,3.6,1.62,H
2,10,6,20,2,2011-12-09,3,15,2,7,5,8.5,4.75,1.36,H
3,27,0,7,7,2011-12-10,3,7,4,6,3,1.33,4.75,10.0,A
1,8,6,22,3,2011-12-10,1,23,2,10,7,12.0,5.5,1.25,H
1,17,5,13,4,2011-12-11,0,11,7,19,3,2.4,3.1,3.1,H
2,22,0,8,8,2011-12-11,3,18,1,13,6,1.73,3.5,5.0,A
4,10,3,15,3,2011-12-11,1,9,7,14,2,3.6,3.2,2.1,H
3,8,5,17,2,2011-12-11,2,5,6,16,2,3.2,3.1,2.3,D
1,12,6,15,3,2011-12-12,4,10,3,10,3,3.2,3.2,2.3,A
1,11,6,13,3,2011-12-16,2,20,0,7,8,19.0,6.5,1.17,H
4,9,3,14,3,2011-12-17,1,17,5,11,4,4.75,3.6,1.73,D
3,18,1,12,6,2011-12-17,3,26,0,7,7,13.0,6.0,1.22,H
0,24,2,10,8,2011-12-18,1,13,6,15,3,1.67,3.5,5.5,D
0,11,6,17,4,2011-12-18,4,8,4,15,2,3.25,3.1,2.3,H
2,4,6,15,2,2011-12-18,1,8,6,21,3,4.5,3.4,1.83,D
2,8,5,8,3,2011-12-18,2,10,7,24,1,3.25,3.1,2.3,A
3,18,2,9,5,2011-12-19,3,8,4,10,3,1.73,3.5,5.0,A
2,14,5,14,3,2012-01-06,3,5,5,15,2,2.38,3.0,3.25,D
3,23,0,5,7,2012-01-07,1,23,1,8,8,2.38,3.25,3.0,D
2,8,5,18,3,2012-01-08,5,8,3,15,2,3.4,3.2,2.2,A
3,10,4,16,3,2012-01-08,2,14,5,11,3,5.5,3.5,1.67,H
2,23,0,8,8,2012-01-08,0,10,6,14,4,1.3,4.5,10.0,A
3,10,5,14,2,2012-01-08,3,15,2,12,5,6.0,3.75,1.57,H
1,10,8,27,1,2012-01-08,1,12,6,17,3,4.0,3.3,1.95,H
3,21,2,12,5,2012-01-09,2,8,5,8,3,1.8,3.3,4.75,A
3,15,2,12,5,2012-01-13,1,8,8,25,1,2.38,3.2,3.0,D
4,6,4,13,2,2012-01-14,2,25,0,7,8,17.0,7.5,1.14,H
5,7,3,15,2,2012-01-14,3,8,5,16,2,3.25,3.2,2.25,D
1,12,5,15,4,2012-01-14,4,20,0,5,6,17.0,7.5,1.14,H
2,14,4,9,4,2012-01-15,3,11,5,15,2,3.25,3.25,2.2,A
0,9,7,18,3,2012-01-15,2,11,4,14,4,4.2,3.25,1.91,D
2,9,5,9,3,2012-01-15,3,10,5,14,2,3.1,3.2,2.3,H
2,20,1,6,7,2012-01-15,3,20,2,12,5,3.0,3.2,2.4,H
1,10,6,17,3,2012-01-20,3,10,5,13,2,4.2,3.3,1.91,D
4,13,2,12,4,2012-01-21,2,10,5,10,3,2.63,3.1,2.8,A
5,6,3,14,2,2012-01-22,2,25,0,7,8,17.0,7.5,1.14,H
3,8,5,16,2,2012-01-22,3,12,4,16,3,4.2,3.3,1.91,H
4,6,5,17,1,2012-01-22,2,9,7,25,1,4.0,3.2,2.0,H
1,15,4,8,5,2012-01-22,3,22,0,5,7,9.0,5.5,1.3,H
1,10,5,14,4,2012-01-22,2,21,2,12,6,10.0,4.33,1.36,H
2,18,2,6,6,2012-01-23,2,11,5,14,3,1.67,3.6,5.5,D
3,14,3,14,4,2012-01-27,1,15,4,9,5,4.0,3.4,1.91,H
1,26,0,6,9,2012-01-28,3,8,5,14,2,1.25,5.5,12.0,A
4,6,5,13,1,2012-01-28,0,11,6,16,4,3.5,3.3,2.1,D
2,23,0,4,8,2012-01-29,5,5,4,16,1,1.29,5.0,11.0,H
2,10,6,24,2,2012-01-29,2,9,5,15,3,3.4,3.3,2.15,A
3,9,5,13,2,2012-01-29,4,7,5,16,1,2.75,3.3,2.5,A
1,11,6,12,3,2012-01-29,3,15,2,6,5,10.0,4.33,1.36,H
2,21,2,13,6,2012-01-30,4,13,2,12,4,2.2,3.4,3.2,A
4,7,6,18,0,2012-02-10,2,23,1,13,7,15.0,6.0,1.2,H
3,13,4,15,3,2012-02-11,1,24,0,6,9,17.0,7.5,1.14,H
3,16,2,6,5,2012-02-11,3,12,3,12,4,2.1,3.25,3.6,H
1,16,3,8,6,2012-02-12,0,11,7,14,3,2.5,3.1,2.9,A
1,10,5,14,4,2012-02-12,3,12,4,14,3,3.2,3.2,2.3,A
2,7,6,14,2,2012-02-12,2,13,5,22,3,3.6,3.2,2.1,H
2,10,6,19,2,2012-02-12,2,21,1,7,7,19.0,9.0,1.11,H
4,8,4,17,2,2012-02-13,5,6,4,10,1,3.6,3.2,2.1,A
3,13,3,12,4,2012-02-17,1,10,5,14,4,2.7,3.2,2.6,A
2,23,1,13,7,2012-02-18,4,9,3,11,3,1.83,3.4,4.33,A
3,11,5,16,2,2012-02-19,2,8,6,14,2,3.1,3.1,2.38,D
0,11,7,14,3,2012-02-19,2,10,6,21,2,3.1,3.2,2.3,D
5,6,4,10,1,2012-02-19,3,14,4,14,3,3.8,3.25,2.0,H
2,20,1,7,7,2012-02-19,4,7,6,20,0,1.29,4.75,13.0,A
2,14,5,23,3,2012-02-19,3,10,3,7,4,7.5,4.2,1.44,H
1,27,0,7,9,2012-02-20,1,17,2,7,7,1.55,3.75,6.0,H
3,8,6,21,1,2012-02-24,2,16,3,13,5,7.0,4.0,1.5,H
1,25,1,7,8,2012-02-25,4,7,5,14,1,1.36,4.5,9.0,D
4,8,6,21,0,2012-02-26,1,10,6,12,3,4.5,3.4,1.83,A
3,9,4,14,3,2012-02-26,4,11,4,15,2,3.3,3.1,2.3,D
3,16,4,14,3,2012-02-26,2,14,5,21,3,3.3,3.1,2.3,A
3,9,5,13,2,2012-02-26,2,20,1,8,7,17.0,8.5,1.13,H
1,10,5,15,4,2012-02-26,3,9,3,7,4,7.5,4.2,1.44,H
1,16,2,6,7,2012-02-27,1,26,1,13,8,5.5,3.75,1.62,H
1,22,1,8,8,2012-03-02,1,24,1,6,8,2.88,3.2,2.5,A
0,29,1,12,9,2012-03-03,3,17,3,12,4,2.0,3.2,4.0,A
3,7,3,6,4,2012-03-03,3,11,6,23,1,1.62,3.6,6.0,H
5,5,4,11,1,2012-03-04,3,8,5,13,2,3.1,3.1,2.4,D
2,13,5,18,3,2012-03-04,3,9,4,14,3,3.4,3.2,2.2,A
2,14,3,11,5,2012-03-04,1,11,3,9,6,3.25,3.1,2.3,H
1,10,7,14,2,2012-03-04,1,8,6,15,3,3.75,3.1,2.1,H
4,11,4,15,2,2012-03-05,3,7,6,19,1,3.0,3.0,2.5,A
4,7,5,14,1,2012-03-09,1,12,4,10,5,7.0,3.75,1.53,H
6,6,3,11,1,2012-03-10,1,22,1,8,8,15.0,8.0,1.14,D
3,7,6,20,1,2012-03-10,0,30,0,10,10,13.0,6.0,1.22,H
3,8,5,15,2,2012-03-11,1,9,8,18,1,2.9,3.1,2.5,H
2,16,4,13,4,2012-03-11,3,13,4,15,3,3.0,3.0,2.5,D
1,25,2,9,7,2012-03-11,1,14,5,18,4,1.44,4.0,8.0,A
3,12,5,20,2,2012-03-11,1,12,5,13,4,4.0,3.2,2.0,H
1,9,3,9,6,2012-03-11,3,7,3,6,4,5.0,3.5,1.73,H
1,9,7,16,2,2012-03-16,1,26,2,10,7,17.0,8.0,1.14,H
2,21,1,8,7,2012-03-16,3,20,3,16,4,1.44,4.2,7.5,A
0,27,0,9,10,2012-03-17,3,7,6,15,1,1.57,3.75,6.0,A
1,13,5,13,4,2012-03-17,3,7,7,22,0,2.4,3.1,3.1,H
1,13,5,15,4,2012-03-18,7,5,3,12,0,3.25,3.1,2.3,A
4,17,3,17,3,2012-03-18,1,9,3,13,6,4.75,3.4,1.8,D
1,14,3,10,6,2012-03-18,2,11,6,22,2,2.2,3.25,3.3,D
3,11,3,6,4,2012-03-19,3,8,5,14,2,1.85,3.4,4.33,H
1,24,2,10,7,2012-03-23,5,16,2,15,3,1.4,4.33,8.5,D
3,6,7,18,0,2012-03-24,2,10,4,7,4,9.0,5.0,1.33,H
2,19,4,17,4,2012-03-25,1,7,8,19,1,2.63,3.0,2.88,A
2,21,1,8,7,2012-03-25,1,14,4,12,5,1.36,4.33,10.0,D
1,10,3,14,6,2012-03-25,1,12,5,9,4,3.1,3.1,2.38,A
3,7,6,20,1,2012-03-25,2,11,6,22,2,3.6,3.2,2.1,H
2,9,5,13,3,2012-03-26,2,15,2,9,6,5.0,3.5,1.73,H
6,4,4,12,0,2012-03-26,0,27,0,7,10,10.0,4.75,1.33,H
2,16,2,10,6,2012-03-30,5,4,5,13,0,2.4,3.1,3.1,A
0,27,0,7,10,2012-03-31,2,20,2,10,6,4.75,3.6,1.73,H
6,15,1,13,3,2012-03-31,2,22,1,9,7,15.0,7.0,1.17,H
1,6,8,20,1,2012-04-01,3,6,7,18,0,3.1,3.1,2.4,A
1,11,6,21,3,2012-04-01,2,11,5,13,3,4.33,3.25,1.91,A
2,15,3,12,5,2012-04-01,1,10,3,14,6,3.75,3.25,2.05,H
1,11,4,7,5,2012-04-01,3,7,6,17,1,1.73,3.3,5.5,A
1,11,6,10,3,2012-04-01,2,19,4,17,4,3.6,3.2,2.1,H
5,4,5,12,0,2012-04-06,1,8,7,19,2,3.1,3.1,2.38,H
1,11,6,14,3,2012-04-06,2,5,7,16,1,3.2,3.1,2.3,D
1,11,3,15,6,2012-04-06,1,11,5,17,4,2.4,3.2,3.0,H
1,19,4,16,5,2012-04-07,1,16,2,9,7,3.75,3.25,2.05,A
1,15,4,14,5,2012-04-07,6,13,2,14,2,3.1,3.1,2.4,A
2,7,8,21,0,2012-04-07,1,12,6,10,3,5.0,3.5,1.73,D
2,22,1,9,7,2012-04-07,0,26,1,8,9,2.25,3.25,3.2,A
2,18,2,10,6,2012-04-09,1,11,3,5,6,2.1,3.3,3.5,H
0,24,2,8,8,2012-04-20,1,15,4,14,5,1.57,3.6,6.5,D
1,16,3,12,6,2012-04-21,2,15,3,10,5,11.0,5.0,1.3,H
2,5,7,16,1,2012-04-21,1,10,3,13,6,5.5,3.5,1.67,H
1,9,6,18,3,2012-04-21,2,20,1,8,7,17.0,7.5,1.14,H
1,11,4,15,5,2012-04-22,3,9,7,21,0,3.1,3.1,2.38,H
2,13,5,10,3,2012-04-22,2,10,5,11,3,3.25,3.2,2.25,D
0,12,3,5,7,2012-04-22,1,21,4,18,5,2.25,3.2,3.25,A
5,14,3,16,2,2012-04-23,4,5,6,14,0,3.6,3.2,2.1,A
5,12,3,14,2,2012-04-27,1,23,2,8,7,12.0,5.0,1.29,A
1,12,3,15,6,2012-04-28,3,7,5,10,2,2.8,3.1,2.6,H
2,22,0,5,8,2012-04-28,1,16,3,14,6,1.5,4.0,7.0,A
2,12,4,13,4,2012-04-29,1,9,6,19,3,3.1,3.2,2.3,H
3,9,6,19,1,2012-04-29,2,5,7,15,1,3.0,3.2,2.38,A
2,17,3,10,5,2012-04-29,2,13,5,10,3,1.53,3.8,6.5,D
1,23,4,20,5,2012-04-29,1,9,4,13,5,2.6,3.1,2.8,A
3,5,7,15,0,2012-04-30,0,13,3,7,7,7.5,3.8,1.5,H
1,9,4,13,5,2012-05-05,3,6,7,15,0,4.75,3.5,1.75,H
1,12,4,18,5,2012-05-05,3,12,5,16,2,3.0,3.2,2.4,A
3,8,5,11,2,2012-05-05,1,25,3,16,6,4.5,3.5,1.8,H
1,14,4,16,5,2012-05-05,5,14,2,13,3,2.6,3.2,2.7,D
3,13,5,12,2,2012-05-05,2,9,5,14,3,2.8,3.2,2.5,D
0,15,2,6,8,2012-05-05,2,20,0,5,8,5.25,3.6,1.67,H
1,11,5,18,4,2012-05-05,1,21,3,10,6,12.0,5.0,1.29,H
5,13,2,12,3,2012-05-12,0,11,6,19,4,2.88,3.2,2.5,A
2,12,6,18,2,2012-05-12,3,9,5,11,2,2.38,3.25,3.0,H
3,6,6,11,1,2012-05-12,1,14,4,19,5,2.5,3.1,2.88,A
3,11,4,15,3,2012-05-12,2,11,4,15,4,4.5,3.4,1.83,D
2,19,0,4,8,2012-05-12,4,14,4,11,2,1.44,4.2,7.5,A
3,15,3,11,4,2012-05-12,1,8,4,11,5,1.4,4.33,8.5,A
1,19,3,10,6,2012-05-12,0,14,3,8,7,3.25,3.25,2.2,H
1,17,4,13,5,2012-08-18,3,18,2,11,5,4.75,3.6,1.73,D
3,11,4,16,3,2012-08-18,4,16,4,15,2,2.5,3.1,2.9,A
2,22,0,6,8,2012-08-19,2,12,5,12,3,1.36,4.5,9.0,D
0,16,3,10,7,2012-08-19,1,15,4,17,5,2.1,3.2,3.6,D
1,6,5,12,4,2012-08-19,1,24,3,16,6,5.0,3.4,1.75,D
2,8,6,12,2,2012-08-20,0,10,6,18,4,3.0,3.0,2.5,D
4,14,2,13,4,2012-08-24,2,10,6,14,2,3.6,3.4,2.0,D
2,14,4,17,4,2012-08-25,3,19,0,4,7,12.0,5.5,1.25,H
1,13,5,17,4,2012-08-25,2,16,4,14,4,9.5,4.0,1.4,H
3,11,4,10,3,2012-08-26,3,12,3,15,4,4.75,3.3,1.8,D
3,20,2,13,5,2012-08-26,2,7,5,14,3,1.3,5.0,10.0,A
4,12,5,16,1,2012-08-27,1,16,2,9,7,9.0,4.5,1.36,A
2,22,0,3,8,2012-09-01,4,11,2,10,4,1.33,5.0,9.0,A
2,24,3,18,5,2012-09-02,3,23,1,10,6,13.0,6.0,1.22,H
2,7,5,16,3,2012-09-02,4,11,3,9,3,4.5,3.4,1.83,D
2,17,4,14,4,2012-09-02,6,11,2,13,2,1.91,3.4,4.0,H
2,10,6,14,2,2012-09-02,4,10,5,16,1,3.5,3.1,2.2,D
1,11,3,10,6,2012-09-16,4,10,3,14,3,2.25,3.1,3.4,D
2,13,5,18,3,2012-09-22,2,23,0,5,8,15.0,7.0,1.17,H
3,24,1,9,6,2012-09-23,3,10,5,13,2,1.5,4.0,7.0,D
6,12,2,13,2,2012-09-23,1,20,4,17,5,3.8,3.3,2.0,D
3,11,3,11,4,2012-09-23,2,6,5,15,3,2.8,3.1,2.6,H
5,10,4,15,1,2012-09-23,2,13,5,15,3,7.0,4.0,1.5,H
5,9,3,9,2,2012-09-24,2,12,2,9,6,7.0,4.0,1.5,H
2,15,5,15,3,2012-09-28,2,14,4,16,4,2.0,3.3,3.75,A
4,23,1,10,5,2012-09-28,6,14,2,15,2,1.44,4.2,7.5,A
1,26,0,4,9,2012-09-29,5,11,4,18,1,1.36,4.33,10.0,D
2,6,5,15,3,2012-09-30,2,13,5,19,3,4.0,3.2,2.0,D
4,11,4,13,2,2012-09-30,4,8,4,15,2,3.8,3.3,2.0,A
2,23,3,18,5,2012-09-30,2,11,4,12,4,2.88,3.2,2.5,A
3,11,5,19,2,2012-10-06,3,25,1,11,6,17.0,8.5,1.13,H
2,11,5,17,3,2012-10-07,4,13,3,12,3,3.4,3.4,2.1,A
5,12,2,10,3,2012-10-07,2,22,3,19,5,4.0,3.4,1.91,A
3,14,2,12,5,2012-10-07,2,26,0,6,8,6.5,3.8,1.53,H
6,14,2,14,2,2012-10-07,3,6,5,16,2,2.75,3.25,2.55,D
2,12,4,12,4,2012-10-07,2,16,4,13,4,9.0,4.2,1.4,D
4,5,5,16,1,2012-10-26,2,13,4,17,4,4.5,3.5,1.8,H
7,12,2,13,1,2012-10-27,3,10,6,20,1,2.7,3.1,2.7,A
3,25,1,11,6,2012-10-27,4,13,2,10,4,1.44,4.2,7.5,A
3,20,3,16,4,2012-10-28,4,6,4,13,2,2.3,3.2,3.2,A
2,20,4,19,4,2012-10-28,5,13,3,17,2,3.1,3.1,2.4,H
4,13,3,12,3,2012-10-29,3,13,3,14,4,6.0,4.0,1.53,D
4,5,4,11,2,2012-11-02,2,26,0,7,8,15.0,6.0,1.2,H
2,12,4,16,4,2012-11-03,3,28,0,10,7,12.0,6.0,1.22,H
3,13,3,13,4,2012-11-03,2,21,3,15,5,7.5,4.2,1.44,H
3,10,6,19,1,2012-11-04,2,17,5,19,3,4.75,3.6,1.73,A
4,16,3,16,3,2012-11-04,6,13,2,12,2,3.8,3.5,1.95,D
4,10,3,12,3,2012-11-04,4,6,5,17,1,1.62,3.6,5.75,H
7,13,1,10,2,2012-11-09,3,11,4,15,3,2.88,3.2,2.5,A
2,17,5,20,3,2012-11-10,2,11,4,16,4,2.88,3.3,2.4,A
3,12,6,21,1,2012-11-11,5,14,3,15,2,3.75,3.4,2.0,H
5,12,2,11,3,2012-11-11,2,29,0,7,8,15.0,7.0,1.17,H
3,27,0,9,7,2012-11-11,3,14,3,16,4,1.53,4.0,6.0,A
2,23,2,14,6,2012-11-11,4,9,4,13,2,3.0,3.25,2.38,H
4,8,4,15,2,2012-11-12,4,5,4,14,2,4.75,3.4,1.8,D
2,9,5,18,3,2012-11-23,3,12,6,21,1,2.7,3.2,2.63,D
4,15,3,15,3,2012-11-24,2,26,0,7,8,15.0,7.0,1.17,H
3,10,4,13,3,2012-11-25,5,12,3,13,2,3.4,3.2,2.2,D
2,12,4,15,4,2012-11-25,5,9,3,15,2,2.75,3.1,2.63,A
2,29,0,8,8,2012-11-25,2,22,3,15,5,2.05,3.3,3.6,A
4,6,4,15,2,2012-11-27,6,12,1,8,3,3.2,3.25,2.25,D
5,11,3,17,2,2012-12-07,3,15,4,14,3,4.0,3.2,2.0,H
4,12,5,16,1,2012-12-08,2,26,0,6,8,26.0,9.0,1.1,H
4,13,5,21,1,2012-12-09,4,9,4,14,2,4.0,3.2,2.0,A
4,13,4,16,2,2012-12-09,3,10,4,18,3,3.5,3.2,2.15,H
2,15,5,20,3,2012-12-09,4,7,4,16,2,2.88,3.2,2.5,H
6,13,1,9,3,2012-12-09,2,15,3,13,5,3.25,3.1,2.3,D
2,20,3,14,5,2012-12-10,6,12,3,14,1,1.95,3.3,4.0,A
2,25,0,6,8,2012-12-10,5,9,3,11,2,2.0,3.4,3.75,A
3,15,2,12,5,2012-12-15,3,12,5,19,2,2.4,3.1,3.1,H
4,8,4,16,2,2012-12-15,1,26,0,5,9,17.0,5.25,1.22,H
4,10,4,14,2,2012-12-15,1,13,6,20,3,2.4,3.3,2.88,D
3,10,5,16,2,2012-12-15,4,11,5,17,1,3.75,3.1,2.1,D
5,10,4,15,1,2012-12-16,3,11,6,16,1,3.1,3.1,2.4,D
