away-draws,away-goals,away-losses,away-opposition-goals,away-opposition-shots,away-opposition-shots-on-target,away-shots,away-shots-on-target,away-wins,date,home-draws,home-goals,home-losses,home-opposition-goals,home-opposition-shots,home-opposition-shots-on-target,home-shots,home-shots-on-target,home-wins,odds-away,odds-draw,odds-home,result
4,16,4,17,127,45,120,38,2,2010-04-18,4,9,2,9,127,48,117,40,4,3.1,3.2,2.35,A
4,15,1,9,123,43,117,43,5,2010-04-18,3,11,2,7,113,28,115,40,5,2.63,3.1,2.75,H
1,12,6,19,153,56,107,31,3,2010-04-18,2,15,4,17,145,50,171,61,4,9.5,2.0,2.1,D
1,13,5,11,119,29,149,46,4,2010-04-24,4,16,2,10,131,39,176,42,4,13.0,6.0,1.22,H
4,14,2,11,129,46,118,41,4,2010-04-24,3,19,2,13,177,45,138,54,5,3.8,3.6,1.91,H
4,11,2,10,128,45,127,45,4,2010-04-25,2,12,6,20,155,56,112,30,2,6.0,3.75,1.5,H
3,8,4,9,134,47,113,43,3,2010-04-25,3,17,4,13,110,44,147,48,3,6.0,3.75,1.5,A
3,13,4,14,102,34,165,54,3,2010-04-25,4,17,3,16,126,44,130,42,3,3.1,3.1,2.4,A
2,10,5,15,120,46,99,38,3,2010-04-25,1,11,5,17,136,49,129,46,4,9.0,4.2,1.4,H
4,17,2,10,164,48,104,36,4,2010-04-25,3,7,7,20,134,56,115,31,0,1.91,3.25,4.5,H
3,13,7,23,169,62,105,33,0,2010-04-25,4,14,3,14,109,41,154,57,3,7.0,4.33,1.44,D
3,11,2,8,111,28,114,40,5,2010-04-25,3,19,0,10,129,30,142,43,7,7.0,4.33,1.44,A
5,12,2,13,138,45,138,42,3,2010-04-25,3,16,3,15,142,45,176,66,4,5.5,3.5,1.67,H
3,16,4,13,112,47,161,48,3,2010-05-01,4,13,3,13,130,48,130,43,3,5.5,3.75,1.62,H
3,19,1,12,133,32,155,46,6,2010-05-01,4,12,2,10,138,47,121,45,4,1.53,4.0,6.0,A
2,13,5,19,152,53,119,34,3,2010-05-02,1,14,5,13,135,34,143,47,4,4.5,3.5,1.8,D
4,15,4,18,121,46,132,42,2,2010-05-02,2,10,5,16,136,50,99,38,3,4.0,1.83,3.5,H
3,18,3,15,145,45,163,67,4,2010-05-02,4,12,6,21,159,61,101,29,0,4.75,1.62,4.0,D
1,12,5,16,128,48,142,47,4,2010-05-02,4,18,2,12,168,51,110,40,4,2.0,3.5,3.6,D
4,14,3,14,101,39,153,61,3,2010-05-02,3,9,4,9,146,52,114,44,3,1.8,3.5,4.5,A
3,19,2,11,125,38,188,50,5,2010-05-02,3,14,3,12,109,35,151,53,4,1.44,4.33,7.0,A
3,9,6,19,126,53,124,33,1,2010-05-02,2,13,2,9,125,34,106,39,6,21.0,7.5,1.13,H
3,19,2,13,172,45,146,59,5,2010-05-02,4,13,3,17,134,51,137,44,3,1.44,4.33,7.0,A
4,12,4,18,131,51,141,43,2,2010-05-09,2,15,5,13,117,48,155,46,3,9.5,4.5,1.36,D
4,11,3,12,130,48,128,41,3,2010-05-09,4,12,4,17,129,44,121,38,2,2.0,3.4,3.75,H
3,8,5,10,154,55,111,44,2,2010-05-09,3,18,2,9,116,35,198,53,5,26.0,9.0,1.09,H
4,12,3,12,134,44,115,44,3,2010-05-09,2,13,4,15,130,50,149,51,4,9.0,5.0,1.33,A
2,13,4,13,111,38,153,53,4,2010-05-09,3,8,6,19,126,49,119,29,1,1.55,3.6,7.0,A
2,14,4,11,128,29,143,47,4,2010-05-09,3,14,3,13,95,40,148,59,4,7.0,4.33,1.44,H
2,15,1,8,116,30,107,35,7,2010-05-09,3,19,2,14,176,50,148,60,5,3.6,3.3,2.05,D
5,13,5,21,160,59,103,35,0,2010-05-09,2,19,1,11,124,30,151,45,7,17.0,8.5,1.13,H
2,13,4,12,131,48,98,38,4,2010-05-09,4,18,2,14,144,47,157,64,4,5.75,3.0,1.8,D
4,21,2,17,143,51,160,67,4,2010-05-15,2,14,3,12,106,37,154,54,5,4.33,2.8,2.1,H
2,13,5,17,121,49,166,49,3,2010-05-15,3,11,4,13,134,49,124,42,3,3.6,3.4,2.0,H
4,19,2,15,173,50,145,59,4,2010-05-16,1,14,5,13,129,30,137,47,4,1.53,4.0,6.0,A
3,15,4,12,117,47,157,45,3,2010-05-16,3,15,4,15,134,52,99,37,3,3.5,3.1,2.2,H
3,10,5,17,144,50,118,30,2,2010-05-16,4,12,6,21,179,67,92,32,0,7.0,3.25,1.62,D
3,13,4,17,125,45,131,40,3,2010-05-16,5,15,2,13,173,52,106,42,3,7.0,3.75,1.53,H
1,21,1,12,115,29,168,53,8,2010-05-16,3,11,5,13,160,57,110,45,2,1.4,4.5,7.5,A
3,9,6,20,119,49,121,30,1,2010-05-16,3,14,3,13,144,46,108,43,4,8.0,4.5,1.4,H
3,15,2,11,91,36,148,59,5,2010-05-16,3,14,1,8,121,30,97,33,6,9.5,5.5,1.29,H
2,22,2,12,117,36,203,58,6,2010-05-16,4,12,4,18,135,50,134,46,2,1.1,9.0,21.0,A
3,8,5,15,134,44,130,34,2,2010-08-28,4,19,3,18,155,56,149,60,3,3.1,3.1,2.4,A
1,10,6,17,116,48,180,49,3,2010-08-29,3,15,4,15,129,51,109,40,3,1.91,3.25,4.33,H
4,14,2,11,173,51,116,44,4,2010-08-29,3,11,5,14,157,57,108,43,2,3.5,3.1,2.2,H
3,14,2,9,91,38,140,57,5,2010-08-29,3,12,5,13,115,46,161,49,2,3.3,3.1,2.3,D
5,10,5,17,170,61,90,30,0,2010-08-29,4,19,1,13,175,46,150,64,5,5.5,3.25,1.73,D
2,17,2,11,114,38,155,55,6,2010-08-29,2,14,1,7,123,33,102,36,7,3.75,3.1,2.1,H
2,22,1,9,107,34,211,60,7,2010-08-30,4,9,5,17,144,50,113,29,1,1.62,3.5,6.25,D
1,16,1,7,108,26,175,50,8,2010-09-11,6,10,4,15,163,59,100,32,0,2.3,3.1,3.25,H
4,17,3,15,145,51,147,62,3,2010-09-11,2,21,1,8,104,34,209,64,7,8.5,4.33,1.4,H
2,18,3,13,161,55,128,56,5,2010-09-12,4,12,3,12,166,54,111,44,3,3.4,3.1,2.25,H
2,12,5,14,162,57,108,43,3,2010-09-12,3,9,4,12,138,45,136,38,3,5.25,3.5,1.7,A
2,15,1,7,125,31,102,34,7,2010-09-12,1,10,6,17,125,47,182,48,3,4.5,3.5,1.8,D
4,8,5,16,156,55,115,30,1,2010-09-12,2,15,3,13,121,41,153,50,5,5.25,3.4,1.73,H
2,15,4,14,140,50,117,43,4,2010-09-12,3,14,2,9,98,40,138,53,5,5.25,3.4,1.73,D
2,16,3,14,125,41,150,52,5,2010-09-18,4,10,5,14,126,48,159,53,1,3.75,3.25,2.05,A
3,13,3,12,171,51,115,43,4,2010-09-18,2,16,4,13,152,48,139,51,4,11.0,4.75,1.3,D
6,14,3,13,159,54,104,38,1,2010-09-19,3,15,4,15,154,53,120,47,3,4.0,3.3,1.95,D
2,20,1,9,108,35,215,66,7,2010-09-19,3,18,2,13,161,47,163,70,5,2.2,3.25,3.3,A
2,8,5,13,139,47,129,40,3,2010-09-19,2,18,4,15,161,56,133,56,4,3.1,3.2,2.35,D
4,9,5,18,160,60,116,28,1,2010-09-19,1,15,2,12,111,32,175,50,7,8.0,4.33,1.4,D
4,13,2,10,104,45,143,53,4,2010-09-19,3,17,0,8,141,37,108,36,7,3.25,3.2,2.25,A
2,12,5,17,122,46,201,55,3,2010-09-19,3,18,4,17,152,54,137,58,3,2.4,3.2,3.0,A
3,17,4,17,150,54,136,57,3,2010-09-22,5,11,4,18,160,58,128,32,1,2.9,3.1,2.5,H
2,17,1,9,148,37,104,36,7,2010-09-22,6,13,3,12,155,52,103,36,1,3.1,3.1,2.4,D
4,7,6,15,128,49,156,48,0,2010-09-22,2,9,5,14,138,46,121,38,3,3.4,3.1,2.2,D
3,14,4,14,152,51,118,40,3,2010-09-22,2,21,0,8,107,36,220,69,8,7.5,4.5,1.4,H
2,16,4,13,152,49,139,50,4,2010-09-22,1,17,3,14,131,41,151,53,6,2.2,3.1,3.5,D
0,15,6,16,155,58,114,46,4,2010-09-22,4,14,2,11,110,45,139,51,4,5.75,3.4,1.67,A
3,16,3,14,165,48,167,71,4,2010-09-23,2,14,5,16,121,44,205,61,3,5.0,3.5,1.73,A
2,9,5,14,130,47,133,43,3,2010-09-25,3,14,4,12,147,49,143,50,3,5.5,3.5,1.67,H
2,22,0,8,107,38,213,63,8,2010-09-25,2,15,3,15,114,35,184,56,5,2.2,3.2,3.4,H
5,12,3,16,164,61,124,31,2,2010-09-26,4,15,2,12,152,49,132,46,4,4.33,3.25,1.91,D
1,17,3,14,130,38,150,54,6,2010-09-26,0,17,5,15,164,58,115,48,5,3.0,3.0,2.5,A
2,19,4,16,162,56,136,55,4,2010-09-26,4,7,6,15,134,52,155,47,0,4.2,3.2,1.95,H
7,11,2,9,154,51,96,33,1,2010-09-26,2,15,5,16,120,43,214,64,3,6.0,3.6,1.6,H
3,15,5,19,145,52,140,55,2,2010-09-26,3,15,1,8,142,36,103,32,6,4.5,3.3,1.75,D
2,13,4,10,146,48,144,49,4,2010-10-02,2,16,5,16,163,55,132,51,3,2.0,3.3,3.8,A
4,14,1,8,147,38,104,32,5,2010-10-03,6,13,2,14,155,55,119,33,2,2.8,3.1,2.6,D
7,13,2,12,150,52,99,37,1,2010-10-03,0,16,5,13,161,52,108,45,5,3.4,3.1,2.25,D
4,18,2,14,172,51,158,73,4,2010-10-03,3,7,6,13,120,50,161,50,1,3.9,3.25,2.0,A
3,14,3,15,150,46,129,45,4,2010-10-03,2,9,5,14,137,50,133,45,3,4.33,3.25,1.91,H
2,18,5,18,123,47,210,65,3,2010-10-03,1,20,1,7,113,37,217,63,8,5.0,3.4,1.75,D
2,14,3,14,129,37,188,58,5,2010-10-03,3,16,2,11,114,42,148,53,5,3.1,3.1,2.4,H
1,14,5,13,159,54,115,43,4,2010-10-16,2,13,3,8,140,46,153,57,5,8.0,4.0,1.44,H
2,8,5,13,126,45,144,46,3,2010-10-16,2,12,4,15,128,39,196,57,4,4.33,3.25,1.91,H
1,15,2,10,129,34,152,53,7,2010-10-17,3,14,3,15,170,48,127,44,4,2.8,3.0,2.7,A
2,18,1,7,117,39,212,62,7,2010-10-17,7,11,2,10,155,48,92,34,1,2.0,3.2,4.0,A
3,16,2,10,120,40,155,54,5,2010-10-17,4,12,3,12,128,43,132,43,3,2.63,3.0,2.88,D
7,12,1,12,146,50,128,35,2,2010-10-17,3,18,2,13,175,51,156,71,5,6.0,3.6,1.62,H
3,7,6,13,117,49,166,53,1,2010-10-17,5,13,1,8,156,42,101,31,4,3.6,3.2,2.1,H
3,14,3,14,154,43,136,47,4,2010-10-23,3,8,6,13,124,50,144,48,1,5.0,3.4,1.75,H
3,19,4,16,121,47,202,64,3,2010-10-24,6,12,2,15,156,55,124,37,2,1.85,3.5,4.2,D
4,11,3,11,121,40,133,43,3,2010-10-24,2,8,5,13,128,46,141,43,3,5.0,3.2,1.8,H
5,13,1,8,138,37,107,34,4,2010-10-24,2,16,1,6,117,39,210,57,7,6.0,3.75,1.57,D
6,11,3,11,157,45,99,37,1,2010-10-24,1,15,2,9,130,34,151,53,7,5.0,3.5,1.73,H
2,13,3,14,131,38,182,54,5,2010-10-24,3,14,4,13,148,55,123,44,3,2.38,3.2,3.0,D
3,19,2,13,163,49,169,73,5,2010-10-24,3,10,5,17,135,51,131,44,2,3.2,3.0,2.38,H
2,15,2,6,142,44,149,64,6,2010-10-25,3,17,2,11,132,46,144,49,5,2.5,3.1,2.9,A
3,15,1,7,116,38,211,56,6,2010-10-29,2,9,4,10,122,45,143,45,4,2.0,3.2,4.0,A
3,18,4,15,117,42,201,64,3,2010-10-30,2,16,2,7,148,46,153,68,6,4.5,3.3,1.85,A
2,10,5,16,146,51,136,47,3,2010-10-31,3,12,4,16,160,48,129,45,3,2.88,3.1,2.55,A
7,10,2,14,169,56,108,31,1,2010-10-31,5,10,4,11,162,45,100,34,1,4.33,3.4,1.85,H
3,10,5,13,121,47,147,52,2,2010-10-31,4,10,3,9,116,37,132,41,3,2.75,3.1,2.63,D
1,17,1,8,120,30,159,53,8,2010-10-31,3,18,3,14,161,50,179,75,4,3.4,3.2,2.2,A
1,14,5,15,143,59,133,51,4,2010-10-31,4,13,3,11,155,52,123,41,3,3.6,3.2,2.1,D
2,17,2,8,140,48,165,69,6,2010-11-07,2,9,5,15,157,48,130,42,3,1.91,3.25,4.33,A
2,11,4,11,139,55,140,52,4,2010-11-07,3,9,5,12,130,45,141,52,2,5.0,3.5,1.73,H
3,11,3,12,139,35,182,50,4,2010-11-07,1,16,1,7,138,36,154,51,8,2.9,3.1,2.5,A
5,10,3,9,147,52,135,42,2,2010-11-07,3,15,3,12,143,50,158,51,4,5.5,3.75,1.62,H
2,8,5,11,122,46,142,47,3,2010-11-07,2,17,4,14,163,52,191,79,4,4.0,3.2,2.0,H
4,9,3,8,103,35,138,38,3,2010-11-07,5,12,1,8,147,43,110,36,4,4.5,3.4,1.83,D
5,11,3,9,138,36,109,38,2,2010-11-07,1,9,5,13,147,48,133,47,4,4.5,3.3,1.85,D
3,21,2,11,135,41,183,68,5,2010-11-10,1,9,6,13,196,63,130,42,3,1.8,3.3,4.75,D
3,17,2,11,134,46,160,51,5,2010-11-10,5,11,3,9,149,38,104,37,2,2.9,3.1,2.5,A
2,9,4,11,128,42,140,49,4,2010-11-10,5,8,3,8,97,35,126,35,2,2.8,3.1,2.6,H
1,13,2,8,146,38,144,44,7,2010-11-10,2,7,6,14,171,57,107,29,2,2.2,3.1,3.5,H
2,9,6,18,148,47,123,39,2,2010-11-10,2,11,4,10,142,56,143,55,4,3.75,3.2,2.05,D
5,10,3,14,174,59,117,32,2,2010-11-10,2,8,5,11,117,45,142,50,3,5.0,3.5,1.73,H
4,12,1,5,130,43,208,53,5,2010-11-10,2,7,5,17,155,62,119,35,3,1.73,3.3,5.5,D
2,16,4,13,154,52,190,74,4,2010-11-10,2,17,2,10,124,45,164,70,6,6.5,3.6,1.57,H
3,10,4,10,127,44,141,52,3,2010-11-10,3,11,3,12,145,35,187,50,4,4.5,3.4,1.83,H
6,11,1,8,148,40,106,35,3,2010-11-11,5,6,4,10,130,45,116,33,1,3.1,3.1,2.38,H
1,8,6,14,156,53,105,30,3,2010-11-13,2,11,5,12,137,50,131,48,3,8.0,4.0,1.44,H
2,14,3,14,141,36,185,53,5,2010-11-13,4,22,1,11,129,40,174,70,5,3.4,3.2,2.2,D
5,5,4,10,126,45,119,30,1,2010-11-14,3,8,6,18,139,46,109,37,1,3.1,3.2,2.3,A
2,10,5,12,187,58,130,43,3,2010-11-14,4,10,4,15,171,56,114,32,2,3.75,3.25,2.05,H
2,8,5,11,109,42,152,50,3,2010-11-14,4,11,4,10,147,41,95,36,2,3.3,3.2,2.2,A
2,16,2,11,130,50,155,61,6,2010-11-14,4,13,1,6,127,43,200,51,5,2.75,3.2,2.6,A
2,17,2,10,120,40,159,56,6,2010-11-14,1,13,2,7,146,38,135,44,7,3.5,3.25,2.1,H
5,8,2,6,98,28,124,33,3,2010-11-14,1,17,5,16,157,53,196,78,4,5.0,3.3,1.8,H
3,9,4,9,137,55,141,49,3,2010-11-14,6,9,2,9,151,45,105,34,2,4.2,3.3,1.91,D
3,8,4,14,143,54,112,35,3,2010-11-14,2,9,4,11,128,40,138,43,4,6.0,3.6,1.6,H
2,12,4,11,139,47,134,48,4,2010-11-20,2,17,1,9,122,48,144,57,7,6.0,3.75,1.57,H
2,12,3,9,127,37,142,46,5,2010-11-20,3,14,2,10,143,32,180,49,5,5.0,3.25,1.8,H
4,6,5,10,142,39,98,34,1,2010-11-21,2,7,6,11,169,49,125,40,2,3.5,3.1,2.2,A
2,6,7,17,129,42,115,33,1,2010-11-21,5,7,3,8,98,32,130,36,2,6.5,3.6,1.57,H
1,18,4,14,156,53,189,75,5,2010-11-21,1,6,7,15,151,51,99,27,2,2.2,3.1,3.5,A
4,11,2,6,121,40,192,47,4,2010-11-21,4,6,4,8,132,51,144,44,2,1.95,3.2,4.2,H
4,20,1,9,130,37,163,63,5,2010-11-21,2,8,4,8,112,39,150,47,4,2.7,3.0,2.8,A
6,6,2,6,141,38,103,32,2,2010-11-21,3,7,5,18,150,58,119,34,2,2.5,3.0,3.0,A
4,10,3,12,168,52,105,33,3,2010-11-21,1,15,3,10,124,38,155,51,6,7.5,3.75,1.5,H
1,12,2,6,147,38,136,43,7,2010-11-21,5,5,3,8,134,46,112,28,2,2.88,3.0,2.63,D
2,11,4,10,142,47,126,50,4,2010-11-27,4,18,1,9,132,37,156,58,5,5.5,3.6,1.67,D
1,17,1,8,118,48,150,60,8,2010-11-27,6,8,1,6,142,42,106,36,3,2.15,3.1,3.6,D
1,6,8,17,157,55,105,31,1,2010-11-28,1,6,8,18,138,47,112,33,1,4.2,3.3,1.91,D
1,7,5,9,110,40,157,48,4,2010-11-28,2,7,7,13,169,55,128,41,1,2.5,3.0,3.0,D
3,9,5,20,153,60,121,39,2,2010-11-28,3,8,5,11,148,45,105,40,2,6.0,3.6,1.62,H
5,5,3,8,151,48,112,29,2,2010-11-28,4,10,3,7,122,40,195,48,3,5.5,3.5,1.67,H
4,7,3,7,93,29,132,36,3,2010-11-28,2,11,2,6,143,38,145,42,6,5.5,3.5,1.67,D
2,14,2,8,147,33,176,50,6,2010-11-28,1,19,3,13,151,55,193,76,6,2.9,3.0,2.6,H
1,17,3,10,127,39,157,60,6,2010-11-28,2,12,3,7,121,33,155,48,5,3.0,3.0,2.5,H
4,11,3,9,134,44,192,50,3,2010-12-03,2,11,2,6,138,40,151,42,6,2.7,3.1,2.7,H
2,14,2,9,156,35,172,47,6,2010-12-04,4,8,3,8,143,53,147,48,3,2.3,3.1,3.2,D
3,5,7,12,153,47,137,42,0,2010-12-04,1,17,1,8,114,46,156,66,8,12.0,5.5,1.25,H
5,18,0,7,130,30,153,55,5,2010-12-05,5,6,3,8,100,33,126,38,2,2.2,3.2,3.4,A
3,9,4,14,168,60,97,31,3,2010-12-05,2,7,7,16,157,56,110,32,1,3.6,3.0,2.2,A
2,11,5,13,154,52,105,41,3,2010-12-05,2,11,4,10,148,45,127,47,4,4.5,3.1,1.91,H
1,6,5,8,117,40,147,40,4,2010-12-05,2,10,6,22,151,60,122,43,2,2.2,3.1,3.5,A
2,14,2,6,123,34,147,45,6,2010-12-05,4,6,4,12,153,49,123,32,2,3.0,3.0,2.5,H
2,7,7,15,135,46,116,34,1,2010-12-05,6,9,1,7,152,48,105,38,3,5.5,3.25,1.73,H
1,19,3,13,144,51,197,73,6,2010-12-06,1,17,3,10,119,37,154,59,6,3.6,3.2,2.1,H
5,7,3,9,135,51,151,50,2,2010-12-08,3,9,4,13,166,57,98,31,3,3.1,3.1,2.4,H
1,14,3,9,116,36,151,57,6,2010-12-11,1,9,4,8,117,38,154,42,5,3.1,3.1,2.4,A
4,8,3,11,154,45,127,35,3,2010-12-11,0,17,4,12,152,57,186,64,6,5.5,3.6,1.65,H
2,10,4,10,154,46,122,44,4,2010-12-11,1,15,3,8,127,37,152,47,6,4.0,3.2,2.0,H
1,19,1,8,114,47,160,67,8,2010-12-12,2,10,4,13,157,55,109,33,4,1.57,3.8,6.0,A
5,12,1,7,144,47,121,42,4,2010-12-12,3,4,7,13,155,45,131,40,0,2.55,3.1,2.9,H
4,6,4,10,109,36,125,38,2,2010-12-12,2,9,5,10,151,51,106,40,3,4.0,3.1,2.05,H
2,13,2,7,151,44,158,46,6,2010-12-12,5,17,0,6,133,30,152,55,5,4.5,3.3,1.85,H
5,8,3,10,136,52,151,51,2,2010-12-12,1,9,7,23,147,54,125,43,2,2.5,3.0,3.0,H
2,5,8,17,144,47,106,27,0,2010-12-12,3,15,2,11,151,39,165,47,5,7.5,4.5,1.4,H
1,12,5,10,134,47,109,42,4,2010-12-18,2,6,7,14,150,49,113,34,1,2.88,3.0,2.63,H
3,16,1,9,142,34,168,51,6,2010-12-18,1,21,1,8,116,47,158,63,8,4.5,3.4,1.83,A
0,18,4,12,144,55,194,62,6,2010-12-19,2,4,8,16,133,46,106,25,0,2.2,3.1,3.5,D
3,5,6,12,150,41,128,40,1,2010-12-19,4,6,4,12,116,38,120,37,2,4.33,3.2,1.91,H
4,19,0,7,124,29,159,53,6,2010-12-19,4,10,4,13,140,56,141,51,2,2.0,3.2,4.0,D
1,16,3,9,131,39,155,46,6,2010-12-19,2,13,3,9,166,48,146,41,5,4.0,3.2,2.0,H
1,11,7,25,149,57,133,47,2,2010-12-19,1,13,3,9,116,35,139,53,6,9.0,4.5,1.36,H
1,9,5,15,163,57,100,30,4,2010-12-19,4,9,3,13,158,39,130,36,3,5.0,3.4,1.75,D
2,10,4,10,161,45,111,40,4,2011-01-06,2,8,4,11,145,48,100,30,4,2.7,2.9,2.88,D
2,7,6,13,143,43,123,37,2,2011-01-06,3,5,6,12,157,48,121,37,1,4.33,3.2,1.91,A
1,18,2,8,108,42,159,56,7,2011-01-06,1,12,5,10,126,46,109,39,4,1.91,3.25,4.33,A
2,14,3,11,164,47,161,46,5,2011-01-06,1,7,5,8,114,37,140,36,4,3.25,3.0,2.38,D
0,13,3,8,106,31,145,56,7,2011-01-06,4,12,3,11,139,48,187,51,3,4.6,3.4,1.8,H
4,8,3,12,157,38,131,36,3,2011-01-06,5,16,0,8,132,30,156,53,5,8.0,4.0,1.44,A
3,5,7,15,148,49,95,23,0,2011-01-06,1,11,7,22,151,57,129,46,2,3.3,3.1,2.3,A
4,11,2,7,131,43,129,42,4,2011-01-06,1,15,4,12,143,56,188,57,5,4.2,3.3,1.91,H
3,6,4,11,119,38,117,39,3,2011-01-06,3,15,1,8,145,36,167,49,6,7.0,4.0,1.5,H
5,10,3,11,135,50,141,48,2,2011-01-06,1,17,4,12,136,42,163,49,5,5.0,3.4,1.75,H
2,9,4,12,137,47,104,30,4,2011-01-09,3,5,6,13,154,47,96,26,1,3.5,3.2,2.15,A
3,15,3,12,135,45,183,51,4,2011-01-09,3,8,4,14,125,43,124,38,3,2.0,3.3,3.75,A
2,6,4,6,116,35,145,37,4,2011-01-09,1,8,6,13,152,46,130,38,3,2.4,3.1,3.1,D
1,17,3,10,146,52,185,56,6,2011-01-09,5,8,4,12,134,50,145,36,1,2.88,3.2,2.5,D
3,5,6,12,152,46,125,35,1,2011-01-09,3,10,3,9,156,40,117,42,4,7.0,3.9,1.5,H
1,9,8,22,146,55,131,45,1,2011-01-09,3,12,3,10,171,46,157,44,4,8.5,4.6,1.36,A
1,17,4,11,136,35,159,47,5,2011-01-09,1,17,2,7,102,40,154,50,7,7.5,4.2,1.44,D
4,17,1,12,146,38,145,50,5,2011-01-09,0,13,3,9,106,26,139,56,7,3.2,3.25,2.25,H
1,11,5,9,120,45,111,38,4,2011-01-09,3,12,3,13,150,39,140,44,4,3.75,3.1,2.1,A
2,19,1,10,151,37,167,57,7,2011-01-09,4,9,3,9,141,47,134,39,3,2.4,3.1,3.1,H
2,11,3,10,131,44,112,34,5,2011-01-15,3,16,3,13,140,48,172,54,4,12.0,4.75,1.3,H
3,11,3,10,165,42,122,46,4,2011-01-15,0,15,3,9,103,27,129,58,7,5.5,3.4,1.7,D
2,13,4,15,146,41,136,45,4,2011-01-16,3,7,6,14,150,52,130,37,1,3.0,3.0,2.5,H
2,17,2,9,154,53,173,52,6,2011-01-16,1,11,5,10,125,48,108,38,4,3.0,3.0,2.5,H
5,8,4,12,134,50,144,36,1,2011-01-16,2,9,5,16,126,47,124,41,3,4.2,3.1,2.0,D
2,18,2,12,151,38,153,51,6,2011-01-16,2,7,5,11,148,35,125,33,3,2.0,3.4,3.75,A
2,19,4,15,140,42,163,46,4,2011-01-16,3,5,4,6,115,32,146,34,3,3.2,3.0,2.38,A
3,5,6,13,159,47,89,27,1,2011-01-16,4,15,2,14,135,40,145,47,4,9.0,4.5,1.36,H
3,10,3,9,130,44,140,39,4,2011-01-16,3,12,4,12,159,45,171,48,3,5.0,3.25,1.8,H
2,20,1,9,106,39,151,54,7,2011-01-16,1,11,7,21,143,52,133,50,2,1.53,3.8,6.5,D
2,7,5,11,148,37,124,31,3,2011-01-19,2,19,3,13,150,49,167,53,5,12.0,6.0,1.22,H
3,7,4,9,113,32,150,34,3,2011-01-22,6,9,3,12,125,47,139,34,1,2.9,3.1,2.5,D
2,8,6,13,125,46,138,39,2,2011-01-22,2,17,3,12,154,52,163,50,5,7.5,4.2,1.44,H
2,10,5,17,122,46,124,43,3,2011-01-22,2,13,4,15,155,42,137,44,4,4.33,3.1,1.95,H
0,13,5,10,112,44,119,41,5,2011-01-22,2,17,2,12,147,38,147,50,6,7.0,3.7,1.53,H
1,13,3,9,106,28,127,56,6,2011-01-23,3,4,6,12,166,44,86,27,1,2.05,3.1,3.9,A
3,13,3,10,151,43,169,49,4,2011-01-23,2,10,4,14,134,46,112,33,4,2.5,3.0,3.0,H
2,12,6,20,141,50,127,48,2,2011-01-23,3,11,3,10,158,42,122,45,4,7.5,4.2,1.44,D
2,8,5,11,146,35,122,32,3,2011-01-23,3,18,1,8,105,38,157,51,6,15.0,5.5,1.22,H
4,14,2,14,130,41,142,42,4,2011-01-23,3,9,4,10,131,43,138,40,3,2.75,3.0,2.7,D
2,21,3,15,141,46,174,54,5,2011-01-23,1,22,4,16,155,45,152,45,5,2.25,3.25,3.2,H
3,17,1,7,98,33,165,57,6,2011-01-29,2,9,6,19,123,48,134,46,2,1.8,3.3,4.75,A
4,11,3,11,154,41,120,43,3,2011-01-29,3,14,3,12,158,45,172,52,4,3.75,3.1,2.1,H
6,9,3,12,131,46,139,34,1,2011-01-30,1,7,7,13,148,50,129,36,2,3.2,3.0,2.4,A
2,4,7,14,167,46,85,25,1,2011-01-30,0,13,5,12,115,45,132,43,5,5.5,3.5,1.67,H
2,14,4,15,164,44,129,40,4,2011-01-30,4,7,3,8,105,29,145,29,3,4.2,3.3,1.91,H
2,17,2,9,142,49,176,50,6,2011-01-30,1,21,4,17,141,49,153,54,5,5.5,3.5,1.67,H
1,25,3,16,157,49,152,52,6,2011-01-30,4,13,2,13,121,37,146,41,4,3.5,3.3,2.1,A
2,7,6,13,162,44,123,31,2,2011-01-30,2,12,6,20,144,50,129,49,2,3.75,3.1,2.1,D
3,9,4,10,134,44,132,36,3,2011-01-30,1,14,3,9,106,27,126,52,6,6.5,3.6,1.57,H
3,14,3,12,150,46,172,54,4,2011-02-01,3,18,1,7,104,32,168,64,6,6.5,3.6,1.57,D
2,8,6,18,118,48,133,41,2,2011-02-02,3,8,5,13,160,45,122,33,2,3.1,2.9,2.5,D
1,18,2,7,100,22,128,60,7,2011-02-02,5,12,3,12,137,44,135,36,2,2.4,3.0,3.2,H
4,9,3,9,113,30,141,30,3,2011-02-02,4,9,3,10,148,41,118,41,3,3.75,3.1,2.1,H
3,13,3,14,122,41,146,42,4,2011-02-02,2,16,3,11,158,53,174,48,5,3.4,3.2,2.2,H
3,13,5,17,136,46,125,50,2,2011-02-02,2,14,5,18,161,45,134,42,3,5.5,3.5,1.67,A
1,7,7,15,154,53,132,34,2,2011-02-02,2,17,2,10,156,38,139,50,6,12.0,5.25,1.25,D
0,15,4,12,117,48,130,43,6,2011-02-02,3,9,4,13,130,47,132,34,3,3.4,3.0,2.3,A
2,13,3,14,127,46,124,36,5,2011-02-02,1,23,3,17,155,50,147,51,6,8.0,4.0,1.44,D
0,23,4,18,149,52,171,59,6,2011-02-03,2,5,7,15,171,49,81,28,1,1.44,4.0,8.0,A
3,12,4,16,114,40,149,43,3,2011-02-05,0,14,4,11,110,43,127,38,6,2.5,3.0,3.0,A
