away-draws,away-goals,away-losses,away-opposition-goals,away-wins,date,home-draws,home-goals,home-losses,home-opposition-goals,home-wins,odds-away,odds-draw,odds-home,result
3,11,4,11,3,2010-10-02,3,12,4,17,3,2.2,3.1,3.5,A
4,12,4,18,2,2010-10-02,1,14,6,14,3,3.6,3.2,2.1,H
2,20,3,13,5,2010-10-02,2,14,2,8,6,2.45,3.2,2.88,D
2,12,2,8,6,2010-10-03,5,14,1,8,4,5.25,3.4,1.7,H
6,11,2,14,2,2010-10-03,3,14,4,12,3,6.0,3.6,1.62,D
3,10,2,6,5,2010-10-03,4,12,2,9,4,4.1,3.1,2.0,H
2,13,4,11,4,2010-10-16,6,13,2,11,2,3.0,3.0,2.5,A
3,11,5,18,2,2010-10-16,3,18,3,13,4,7.5,4.2,1.44,H
1,17,5,13,4,2010-10-16,2,12,3,11,5,4.0,3.2,2.0,H
3,12,4,10,3,2010-10-16,3,11,2,7,5,2.75,3.0,2.75,A
4,14,1,7,5,2010-10-17,3,11,5,20,2,2.4,3.0,3.2,D
6,11,2,11,2,2010-10-17,2,10,5,12,3,4.0,3.2,2.0,H
5,15,1,9,4,2010-10-17,2,12,4,11,4,3.6,3.2,2.1,H
3,14,2,9,5,2010-10-17,6,10,2,13,2,2.7,3.0,2.8,H
5,10,2,12,3,2010-10-23,3,11,5,20,2,3.6,3.1,2.15,H
5,10,3,11,2,2010-10-23,7,7,2,7,1,3.9,3.2,2.0,A
2,11,4,11,4,2010-10-23,3,10,5,17,2,3.25,3.0,2.35,H
2,12,3,10,5,2010-10-23,4,12,1,5,5,4.6,3.3,1.83,A
3,10,3,9,4,2010-10-23,1,17,5,13,4,3.5,3.0,2.25,A
3,17,2,10,5,2010-10-24,5,13,2,10,3,2.9,3.1,2.5,A
5,13,3,12,2,2010-10-24,3,14,3,9,4,5.0,3.4,1.75,A
4,9,3,12,3,2010-10-30,5,14,3,13,2,4.33,3.1,1.95,H
3,15,2,10,5,2010-10-30,3,9,2,4,5,3.0,2.88,2.63,H
2,10,5,16,3,2010-10-30,5,9,2,9,3,4.0,3.0,2.05,A
2,4,8,21,0,2010-10-30,2,9,5,11,3,6.5,4.0,1.5,H
1,17,5,14,4,2010-10-30,3,11,4,13,3,6.5,4.0,1.5,H
3,8,5,17,2,2010-10-30,2,13,3,10,5,5.25,3.3,1.75,D
3,15,3,9,4,2010-10-31,2,10,3,9,5,3.0,2.9,2.6,D
5,13,2,11,3,2010-10-31,4,11,3,10,3,2.3,3.0,3.4,D
2,9,4,9,4,2010-11-02,6,7,3,9,1,2.75,2.9,2.8,D
5,9,3,11,2,2010-11-06,2,3,8,21,0,2.38,3.0,3.25,H
4,12,3,11,3,2010-11-06,3,11,3,10,4,5.5,3.3,1.73,D
2,13,4,14,4,2010-11-06,4,12,1,5,5,2.8,3.0,2.7,D
4,14,3,11,3,2010-11-06,1,16,6,15,3,3.5,3.0,2.25,D
1,9,5,9,4,2010-11-06,3,14,2,9,5,4.33,3.25,1.91,A
3,10,3,10,4,2010-11-07,4,8,4,16,2,3.25,3.0,2.38,H
3,11,1,2,6,2010-11-07,5,13,2,11,3,5.5,3.5,1.67,H
6,9,3,11,1,2010-11-07,2,11,5,17,3,3.6,3.0,2.2,A
3,12,3,11,4,2010-11-07,3,9,4,14,3,2.9,3.0,2.6,H
3,18,2,11,5,2010-11-07,4,13,3,9,3,2.9,3.1,2.5,H
2,11,5,18,3,2010-11-13,4,11,2,9,4,5.25,3.3,1.75,H
2,15,5,13,3,2010-11-13,2,11,2,4,6,4.0,3.2,2.0,D
4,16,2,12,4,2010-11-13,5,8,4,12,1,2.25,3.0,3.5,A
4,9,4,16,2,2010-11-13,3,18,2,11,5,9.0,4.2,1.4,D
2,6,7,22,1,2010-11-13,5,13,3,11,2,7.5,3.6,1.53,D
3,10,4,12,3,2010-11-13,2,10,4,12,4,3.8,3.2,2.05,H
4,12,1,5,5,2010-11-14,4,14,3,11,3,3.2,3.0,2.4,H
3,15,3,10,4,2010-11-14,1,10,4,8,5,2.5,3.0,3.0,D
3,9,4,13,3,2010-11-14,3,12,3,12,4,9.0,4.5,1.36,H
5,10,3,10,2,2010-11-20,1,11,6,19,3,3.6,3.1,2.15,H
1,11,4,12,5,2010-11-20,2,8,5,13,3,3.0,3.0,2.5,A
4,10,5,17,1,2010-11-20,4,15,2,9,4,7.0,3.75,1.53,H
3,12,1,4,6,2010-11-20,4,10,2,7,4,5.0,3.4,1.75,H
2,11,3,7,5,2010-11-20,2,16,5,14,3,3.4,3.0,2.3,H
3,15,3,11,4,2010-11-20,3,12,3,9,4,3.6,3.0,2.2,D
4,17,1,9,5,2010-11-20,3,8,5,12,2,2.38,3.0,3.25,A
4,11,2,9,4,2010-11-21,3,5,6,20,1,1.67,3.5,5.5,A
3,12,3,12,4,2010-11-21,4,8,4,15,2,2.1,3.1,3.8,A
5,11,3,9,2,2010-11-21,3,21,2,14,5,7.0,3.75,1.53,H
2,22,2,14,6,2010-11-27,3,14,2,10,5,3.25,3.0,2.38,D
3,12,2,8,5,2010-11-27,2,9,4,9,4,3.1,3.0,2.45,H
1,11,4,12,5,2010-11-27,4,16,1,9,5,7.5,3.6,1.53,H
1,7,6,13,3,2010-11-27,5,10,4,11,1,4.33,3.2,1.91,D
3,13,3,10,4,2010-11-27,1,13,5,17,4,3.5,3.0,2.25,D
3,7,6,23,1,2010-11-27,4,9,4,11,2,8.0,3.6,1.5,H
3,6,6,13,1,2010-11-28,4,16,2,10,4,4.1,3.1,2.0,A
2,15,5,13,3,2010-11-28,4,11,5,17,1,3.4,3.1,2.2,A
4,16,1,7,5,2010-11-28,3,15,2,11,5,4.2,3.25,1.91,D
4,8,4,15,2,2010-11-30,3,11,2,6,5,4.0,3.1,2.05,H
3,11,3,10,4,2010-12-01,3,19,1,8,6,5.5,3.5,1.67,D
4,11,3,10,3,2010-12-01,4,12,3,10,3,3.5,3.1,2.2,D
2,12,5,17,3,2010-12-04,3,7,6,22,1,2.2,3.1,3.5,D
3,16,3,11,4,2010-12-04,4,8,4,15,2,3.2,3.0,2.4,D
1,11,4,9,5,2010-12-04,3,19,2,14,5,7.0,3.75,1.53,H
3,16,2,12,5,2010-12-04,1,10,4,14,5,2.4,3.0,3.2,A
5,9,4,10,1,2010-12-04,4,9,3,9,3,5.25,3.4,1.73,H
4,12,3,10,3,2010-12-04,2,17,4,11,4,4.0,3.2,2.0,H
3,10,6,19,1,2010-12-04,3,8,5,13,2,5.5,3.4,1.7,H
3,17,1,6,6,2010-12-05,2,6,6,13,2,2.0,3.2,4.0,H
2,15,2,7,6,2010-12-05,5,14,1,9,4,6.0,3.6,1.6,H
4,14,1,9,5,2010-12-05,5,11,3,11,2,3.0,3.0,2.5,D
3,24,2,17,5,2010-12-11,4,8,5,20,1,1.5,3.8,7.5,A
3,14,2,7,5,2010-12-11,4,17,2,11,4,2.3,3.1,3.2,D
1,11,4,13,5,2010-12-11,2,14,3,10,5,3.2,3.0,2.4,D
2,7,5,9,3,2010-12-11,3,9,7,20,0,3.9,3.1,2.05,D
4,8,4,15,2,2010-12-11,1,14,4,14,5,4.2,3.3,1.91,H
2,15,4,12,4,2010-12-11,3,13,4,16,3,3.6,3.2,2.1,H
4,17,1,10,5,2010-12-11,3,12,4,11,3,2.35,3.1,3.2,A
3,10,3,9,4,2010-12-12,5,14,1,11,4,3.9,3.1,2.05,D
2,9,5,13,3,2010-12-12,3,18,1,11,6,7.0,3.7,1.53,H
6,10,3,13,1,2010-12-12,4,9,5,11,1,3.1,3.1,2.4,A
4,16,2,10,4,2010-12-18,2,8,4,12,4,3.8,3.1,2.1,D
3,13,3,10,4,2010-12-18,3,6,4,7,3,3.2,3.0,2.4,D
4,8,5,11,1,2010-12-18,4,17,1,11,5,7.0,3.75,1.53,D
3,13,4,12,3,2010-12-18,4,8,3,8,3,4.75,3.3,1.8,H
4,7,5,18,1,2010-12-18,6,11,3,13,1,9.0,4.5,1.36,H
1,15,4,13,5,2010-12-18,1,8,6,14,3,3.8,3.1,2.1,H
3,20,0,10,7,2010-12-19,4,13,2,7,4,3.6,3.25,2.1,D
5,14,1,11,4,2010-12-19,2,14,4,11,4,2.75,3.0,2.7,D
3,8,3,10,4,2010-12-21,1,15,4,15,5,3.8,3.1,2.1,D
3,7,4,8,3,2010-12-22,4,7,5,16,1,2.3,3.1,3.25,D
4,8,4,16,2,2010-12-22,6,14,1,12,3,6.5,3.6,1.57,D
4,13,2,7,4,2010-12-22,4,13,3,11,3,2.15,3.0,3.8,D
4,6,3,7,3,2010-12-22,3,9,7,20,0,2.5,3.0,3.0,H
5,12,3,12,2,2010-12-22,2,24,2,16,6,7.5,4.1,1.44,D
5,13,2,11,3,2010-12-22,4,18,0,9,6,7.0,3.75,1.53,D
3,12,4,12,3,2010-12-22,5,10,4,12,1,3.7,3.0,2.15,H
4,19,1,13,5,2010-12-22,2,12,4,14,4,2.2,3.1,3.5,H
1,10,5,11,4,2010-12-22,3,11,5,12,2,3.4,3.0,2.3,H
4,12,4,13,2,2011-01-15,6,14,1,11,3,4.75,3.25,1.83,D
3,9,6,18,1,2011-01-15,4,13,3,11,3,4.33,3.2,1.91,A
6,12,2,11,2,2011-01-15,5,10,3,15,2,3.0,3.0,2.5,H
2,13,4,14,4,2011-01-15,5,16,0,9,5,7.0,4.0,1.5,H
3,12,4,11,3,2011-01-15,4,6,3,10,3,4.33,3.2,1.91,H
3,22,2,16,5,2011-01-15,4,5,4,7,2,1.91,3.2,4.33,A
3,13,4,12,3,2011-01-15,4,17,2,15,4,7.0,4.0,1.5,H
4,7,5,16,1,2011-01-15,3,6,4,8,3,9.0,4.5,1.36,H
2,12,3,11,5,2011-01-15,1,11,5,11,4,3.6,3.2,2.1,H
7,15,1,14,2,2011-01-16,5,12,2,7,3,5.0,3.4,1.73,H
2,12,3,11,5,2011-01-19,3,23,1,13,6,8.5,4.2,1.4,H
2,12,6,19,2,2011-01-22,4,12,3,16,3,3.75,3.1,2.1,H
4,17,1,13,5,2011-01-29,3,6,6,19,1,1.5,4.0,7.0,A
7,12,1,10,2,2011-01-29,1,11,7,20,2,3.2,3.0,2.4,H
4,13,3,16,3,2011-01-29,3,25,0,10,7,9.0,4.5,1.36,H
4,12,4,14,2,2011-01-29,2,13,4,16,4,4.33,3.25,1.91,H
3,10,3,7,4,2011-01-29,3,13,4,11,3,3.2,3.0,2.4,H
1,9,5,10,4,2011-01-29,5,12,3,12,2,3.6,3.0,2.2,H
4,18,0,8,6,2011-01-29,3,11,5,13,2,2.1,3.1,3.75,H
4,5,4,8,2,2011-01-30,7,16,1,14,2,5.5,3.5,1.67,H
5,11,2,7,3,2011-01-30,5,13,3,12,2,2.2,3.0,3.6,D
4,7,3,11,3,2011-01-30,2,11,4,14,4,3.4,3.1,2.25,A
2,9,5,14,3,2011-02-05,4,10,5,16,1,3.5,3.25,2.1,H
2,13,4,16,4,2011-02-05,1,11,6,17,3,3.25,3.1,2.3,A
2,12,5,13,3,2011-02-05,3,12,4,16,3,3.5,3.25,2.1,D
3,7,6,19,1,2011-02-05,6,10,1,5,3,13.0,6.5,1.2,H
5,14,2,11,3,2011-02-05,3,8,3,11,4,3.5,3.25,2.1,A
3,17,3,10,4,2011-02-05,4,5,4,8,2,3.4,3.1,2.2,H
3,18,1,13,6,2011-02-05,2,10,4,11,4,2.9,3.1,2.5,H
2,25,0,9,8,2011-02-06,7,10,2,12,1,2.1,3.25,3.5,D
6,16,1,12,3,2011-02-06,4,17,1,9,5,5.0,3.5,1.73,D
5,11,3,10,2,2011-02-06,0,9,6,11,4,4.33,3.25,1.9,H
3,9,3,11,4,2011-02-12,3,4,7,18,0,1.8,3.3,4.75,D
1,9,6,16,3,2011-02-12,6,15,1,11,3,6.5,3.6,1.57,A
2,13,4,15,4,2011-02-12,5,7,4,12,1,3.6,3.0,2.2,H
7,10,2,12,1,2011-02-12,2,10,5,12,3,3.5,3.0,2.25,H
4,11,4,17,2,2011-02-12,3,16,2,13,5,9.0,4.5,1.4,D
5,10,1,4,4,2011-02-12,2,16,4,10,4,2.2,3.2,3.4,A
4,16,1,8,5,2011-02-12,5,15,1,10,4,2.38,3.0,3.25,A
0,11,5,9,5,2011-02-13,3,23,0,9,7,7.5,3.8,1.5,H
4,4,4,8,2,2011-02-13,2,10,3,9,5,7.0,3.75,1.53,H
4,11,4,14,2,2011-02-13,2,12,5,13,3,3.6,3.1,2.15,H
2,12,4,11,4,2011-02-18,4,19,1,9,5,9.5,3.8,1.44,H
3,4,7,18,0,2011-02-19,7,9,3,14,0,9.5,4.33,1.36,D
4,10,4,13,2,2011-02-19,3,10,5,16,2,3.0,3.0,2.5,H
2,15,4,11,4,2011-02-19,1,9,5,12,4,3.5,3.1,2.2,D
1,16,5,11,4,2011-02-19,4,10,4,16,2,4.0,3.2,2.0,A
6,14,2,12,2,2011-02-19,1,13,5,17,4,3.25,3.0,2.38,H
4,15,2,13,4,2011-02-19,5,11,1,5,4,7.0,3.6,1.55,H
3,20,0,7,7,2011-02-20,4,8,3,11,3,2.25,3.0,3.4,H
3,15,2,12,5,2011-02-20,4,4,4,9,2,2.1,3.1,3.75,A
2,10,3,8,5,2011-02-20,0,11,5,10,5,3.2,3.0,2.4,A
3,11,4,14,3,2011-02-26,4,3,6,15,0,2.38,3.0,3.2,D
7,9,3,14,0,2011-02-26,6,11,3,15,1,5.25,3.3,1.75,H
2,10,4,12,4,2011-02-26,4,9,4,13,2,4.5,3.1,1.91,D
4,11,4,16,2,2011-02-26,2,12,2,7,6,5.0,3.5,1.73,H
4,8,3,11,3,2011-02-26,1,17,5,13,4,3.4,3.0,2.3,D
4,4,4,11,2,2011-02-26,3,15,3,14,4,5.25,3.3,1.75,A
1,18,4,16,5,2011-02-26,3,14,4,13,3,3.75,3.1,2.1,D
4,20,1,8,5,2011-02-27,3,18,1,7,6,3.6,3.25,2.1,D
5,9,1,6,4,2011-02-27,2,10,5,15,3,2.05,3.2,3.75,A
0,12,5,11,5,2011-02-27,3,16,2,11,5,6.0,3.6,1.62,H
2,16,2,10,6,2011-03-05,7,8,3,15,0,2.3,3.1,3.25,H
2,14,4,15,4,2011-03-05,3,12,3,11,4,3.1,3.1,2.38,H
1,10,6,16,3,2011-03-05,2,16,4,16,4,4.75,3.3,1.8,D
1,14,2,7,7,2011-03-05,5,8,2,7,3,3.2,3.1,2.3,A
4,10,4,14,2,2011-03-05,3,5,4,10,3,3.5,3.1,2.2,D
2,14,5,13,3,2011-03-05,0,11,6,12,4,4.33,3.25,1.9,A
4,10,4,14,2,2011-03-05,3,13,4,12,3,3.75,3.1,2.1,D
5,13,3,14,2,2011-03-06,4,8,4,14,2,2.63,3.1,2.75,A
5,4,5,13,0,2011-03-06,4,19,1,7,5,15.0,6.0,1.2,H
3,18,1,7,6,2011-03-06,4,11,1,7,5,3.6,3.25,2.1,A
4,12,1,8,5,2011-03-11,1,14,2,7,7,2.88,3.0,2.63,A
3,13,3,10,4,2011-03-12,4,3,6,17,0,2.0,3.2,4.0,D
0,10,7,13,3,2011-03-12,4,9,4,13,2,3.0,3.0,2.5,A
3,13,2,10,5,2011-03-12,1,9,6,15,3,3.6,3.2,2.1,H
6,8,3,14,1,2011-03-12,4,4,4,10,2,3.0,3.0,2.5,H
4,22,1,6,5,2011-03-12,2,13,5,12,3,2.1,3.25,3.6,A
4,8,4,14,2,2011-03-12,1,12,5,14,4,4.2,3.3,1.91,H
5,10,3,13,2,2011-03-13,4,14,3,13,3,4.75,3.25,1.83,A
4,12,3,10,3,2011-03-13,3,14,1,5,6,8.0,4.0,1.44,H
5,7,2,6,3,2011-03-13,2,13,3,10,5,5.5,3.4,1.7,D
2,13,5,13,3,2011-03-19,5,7,4,14,1,3.75,3.2,2.05,H
3,15,1,6,6,2011-03-19,3,8,5,16,2,1.91,3.2,4.33,A
1,12,5,14,4,2011-03-19,4,13,3,13,3,3.8,3.2,2.05,D
0,14,3,9,7,2011-03-19,4,22,1,6,5,4.75,3.3,1.8,D
4,9,4,11,2,2011-03-19,5,9,2,8,3,4.6,3.4,1.8,A
3,5,4,10,3,2011-03-19,0,11,6,11,4,5.25,3.25,1.8,D
3,14,4,14,3,2011-03-19,4,12,3,10,3,3.0,3.0,2.5,D
5,6,5,19,0,2011-03-20,2,13,3,12,5,6.5,3.5,1.6,H
3,13,3,11,4,2011-03-20,3,13,1,7,6,4.0,3.2,2.0,H
1,10,6,15,3,2011-03-20,5,11,2,11,3,4.1,3.1,2.0,A
4,9,3,10,3,2011-04-02,5,6,5,19,0,1.91,3.25,4.33,A
2,14,3,12,5,2011-04-02,2,16,1,6,7,12.0,4.75,1.3,H
3,15,4,15,3,2011-04-02,1,9,6,15,3,2.88,2.9,2.7,D
5,13,2,10,3,2011-04-02,2,12,4,11,4,5.25,3.4,1.73,D
4,8,4,13,2,2011-04-02,1,14,3,10,6,5.5,3.4,1.7,D
2,8,6,17,2,2011-04-02,1,12,6,14,3,4.2,3.2,1.95,H
4,9,3,11,3,2011-04-02,1,9,6,12,3,3.6,3.0,2.2,A
2,14,1,7,7,2011-04-03,3,11,4,10,3,2.05,3.2,3.8,A
4,22,1,6,5,2011-04-03,3,5,4,10,3,1.85,3.2,4.75,D
5,14,2,11,3,2011-04-03,2,10,5,14,3,4.0,3.2,2.0,D
2,10,5,14,3,2011-04-09,4,7,4,12,2,3.75,3.1,2.1,D
4,6,6,21,0,2011-04-09,3,13,4,13,3,12.0,5.0,1.29,D
2,14,2,9,6,2011-04-09,1,9,7,19,2,2.38,3.0,3.25,H
3,12,3,9,4,2011-04-09,2,12,4,14,4,2.2,3.1,3.5,A
1,13,5,13,4,2011-04-09,5,13,2,10,3,4.5,3.3,1.85,D
2,17,1,7,7,2011-04-09,4,9,3,9,3,2.05,3.2,3.75,H
2,9,5,14,3,2011-04-09,6,13,2,11,2,4.2,3.25,1.91,D
3,9,5,10,2,2011-04-10,4,23,1,7,5,11.0,4.5,1.33,H
1,8,6,11,3,2011-04-10,1,15,1,7,8,8.0,4.0,1.44,D
3,7,4,12,3,2011-04-10,3,10,3,11,4,5.5,3.3,1.73,D
1,10,6,16,3,2011-04-16,3,7,6,13,1,4.1,3.1,2.0,D
4,12,3,11,3,2011-04-16,2,14,2,8,6,5.75,3.6,1.62,D
3,9,3,8,4,2011-04-16,4,8,3,11,3,3.0,3.0,2.5,H
6,14,1,8,3,2011-04-16,2,10,3,11,5,4.5,3.1,1.91,A
2,13,4,14,4,2011-04-16,2,13,4,12,4,4.1,3.2,1.95,H
3,10,4,12,3,2011-04-16,3,11,4,14,3,4.1,3.2,1.95,H
4,8,4,13,2,2011-04-16,2,9,6,13,2,3.9,3.0,2.1,A
7,13,1,10,2,2011-04-17,5,6,5,17,0,1.95,3.25,4.0,A
2,15,1,8,7,2011-04-17,4,9,3,11,3,2.25,3.0,3.5,A
4,23,1,7,5,2011-04-17,3,12,3,9,4,2.9,3.0,2.55,H
4,8,5,13,1,2011-04-24,4,9,3,11,3,4.2,3.1,2.0,D
3,11,4,14,3,2011-04-24,5,11,3,12,2,4.0,3.4,1.91,H
3,11,3,8,4,2011-04-24,2,11,5,15,3,2.3,3.1,3.25,D
2,8,6,12,2,2011-04-24,2,13,5,17,3,3.0,3.0,2.5,D
3,14,2,9,5,2011-04-24,6,14,1,9,3,2.3,3.1,3.25,D
2,10,3,8,5,2011-04-24,2,11,4,11,4,3.6,3.0,2.2,H
5,5,5,16,0,2011-04-24,3,10,4,12,3,7.5,3.75,1.5,D
2,11,4,13,4,2011-04-24,7,12,1,9,2,4.0,3.1,2.05,D
4,8,4,12,2,2011-04-27,4,22,1,6,5,8.5,4.33,1.4,H
4,11,2,11,4,2011-04-27,1,17,1,9,8,8.5,4.33,1.4,H
7,13,1,10,2,2011-04-30,4,8,5,13,1,3.2,3.0,2.4,A
6,5,4,15,0,2011-04-30,3,14,2,9,5,17.0,7.5,1.14,H
7,12,1,9,2,2011-04-30,4,13,2,9,4,7.5,3.8,1.5,H
4,13,3,12,3,2011-04-30,2,9,4,9,4,3.4,3.1,2.25,D
4,9,3,10,3,2011-04-30,3,12,3,13,4,3.8,3.3,2.0,H
4,9,3,11,3,2011-05-01,1,20,1,11,8,8.5,4.33,1.4,D
3,11,5,16,2,2011-05-01,4,9,4,13,2,4.2,3.2,1.95,D
3,14,4,16,3,2011-05-01,4,12,3,15,3,3.8,3.2,2.05,A
2,12,3,9,5,2011-05-01,3,9,5,15,2,3.75,3.1,2.1,D
3,25,1,8,6,2011-05-01,3,7,6,13,1,2.0,3.1,4.1,H
4,9,4,12,2,2011-05-07,5,5,5,20,0,1.91,3.25,4.2,A
4,9,4,13,2,2011-05-07,5,9,2,9,3,3.6,3.0,2.2,H
3,12,2,11,5,2011-05-07,5,12,2,10,3,5.0,3.4,1.75,A
4,12,3,17,3,2011-05-07,4,11,4,13,2,4.33,3.0,2.0,D
3,10,6,16,1,2011-05-07,3,16,4,15,3,3.8,3.1,2.1,D
3,9,5,11,2,2011-05-07,7,15,0,9,3,4.0,3.2,2.0,D
3,16,2,10,5,2011-05-07,3,10,3,9,4,2.38,3.0,3.25,D
3,17,2,9,5,2011-05-07,4,6,4,10,2,2.0,3.2,4.0,A
2,19,1,11,7,2011-05-08,3,21,2,9,5,3.25,3.2,2.25,H
3,7,4,9,3,2011-05-08,7,10,2,12,1,3.2,3.0,2.4,H
4,6,4,7,2,2011-05-10,4,14,2,11,4,7.5,4.2,1.44,D
3,18,1,8,6,2011-05-10,4,9,3,10,3,2.1,3.2,3.6,A
3,20,2,11,5,2011-05-11,4,9,2,8,4,2.2,3.2,3.4,H
5,11,2,9,3,2011-05-11,4,9,5,14,1,2.7,3.2,2.6,H
5,9,4,13,1,2011-05-11,2,19,2,13,6,9.0,4.5,1.36,H
8,10,0,8,2,2011-05-11,4,8,5,14,1,3.2,3.0,2.4,H
4,4,6,20,0,2011-05-11,5,12,2,14,3,8.5,4.33,1.4,H
3,15,4,14,3,2011-05-11,3,5,5,10,2,4.33,3.4,1.85,D
4,11,2,8,4,2011-05-11,3,13,2,9,5,3.6,3.2,2.1,H
6,10,2,10,2,2011-05-11,4,8,4,9,2,3.75,3.25,2.05,D
5,7,3,7,2,2011-05-15,3,5,7,22,0,1.83,3.4,4.5,H
3,11,5,15,2,2011-05-15,3,14,4,13,3,3.75,3.3,2.0,H
2,20,2,12,6,2011-05-15,7,11,1,11,2,2.05,3.3,3.6,D
4,10,4,12,2,2011-05-15,3,9,3,9,4,4.5,3.4,1.83,D
5,13,2,16,3,2011-05-15,5,7,3,7,2,4.0,3.3,1.95,H
4,4,5,11,1,2011-05-15,4,10,3,10,3,3.5,3.0,2.25,A
4,13,1,5,5,2011-05-15,6,10,2,10,2,3.9,3.0,2.1,D
2,19,3,14,5,2011-05-16,4,8,5,15,1,2.0,3.3,3.8,D
5,14,2,12,3,2011-05-18,5,8,3,10,2,2.6,3.2,2.75,H
2,16,2,9,6,2011-05-18,2,19,1,8,7,9.0,4.5,1.36,H
5,8,4,13,1,2011-05-21,5,13,1,6,4,3.4,3.0,2.3,A
3,6,6,17,1,2011-05-21,4,11,4,13,2,5.25,3.5,1.62,A
3,15,4,13,3,2011-05-21,3,15,3,15,4,7.5,4.5,1.4,D
6,11,2,11,2,2011-05-21,3,21,1,12,6,7.0,4.33,1.44,D
3,10,3,10,4,2011-05-21,3,11,5,16,2,2.3,3.25,3.1,A
7,13,1,13,2,2011-05-21,4,13,3,19,3,5.0,3.4,1.75,H
2,18,1,7,7,2011-05-21,5,14,2,12,3,3.25,3.25,2.2,D
4,10,3,7,3,2011-05-21,4,5,5,12,1,4.2,3.3,1.91,A
4,11,3,11,3,2011-05-21,2,15,3,10,5,4.0,3.3,1.95,H
5,6,3,9,2,2011-05-21,5,7,3,7,2,3.25,3.2,2.25,H
2,17,2,9,6,2011-05-29,2,4,6,14,2,1.75,3.5,4.75,A
2,9,6,15,2,2011-05-29,5,6,3,10,2,4.1,3.3,1.91,H
5,8,3,7,2,2011-05-29,5,9,3,11,2,4.1,3.1,2.0,A
4,21,1,14,5,2011-05-29,4,15,3,11,3,3.5,3.25,2.1,D
4,5,5,12,1,2011-05-29,3,18,1,8,6,4.6,3.4,1.8,H
5,13,1,6,4,2011-05-29,6,10,2,12,2,3.2,3.0,2.4,A
4,13,3,15,3,2011-05-29,3,10,3,10,4,2.4,3.2,3.0,A
4,11,4,13,2,2011-05-29,4,10,3,7,3,9.0,4.2,1.4,H
5,14,2,12,3,2011-05-29,4,10,4,13,2,1.75,3.5,4.75,D
4,14,3,19,3,2011-05-29,7,12,1,11,2,4.5,3.1,1.91,H
6,12,1,10,3,2011-08-06,5,15,3,13,2,3.4,3.0,2.3,H
2,20,1,8,7,2011-08-06,5,21,1,15,4,6.75,3.8,1.53,D
5,13,1,7,4,2011-08-06,2,8,6,13,2,3.8,3.1,2.1,H
3,19,1,9,6,2011-08-06,4,13,3,7,3,2.2,3.1,3.5,D
3,14,3,14,4,2011-08-06,3,14,4,20,3,2.0,3.2,4.0,A
5,11,3,14,2,2011-08-06,6,14,1,11,3,6.75,3.8,1.53,A
4,11,4,14,2,2011-08-07,4,6,3,8,3,4.33,3.25,1.91,A
3,7,4,10,3,2011-08-13,4,12,3,14,3,3.0,3.2,2.4,D
5,14,2,12,3,2011-08-13,2,11,6,15,2,2.7,3.1,2.7,D
5,15,2,10,3,2011-08-13,3,20,1,9,6,4.0,3.2,2.0,A
4,14,3,8,3,2011-08-13,3,12,4,14,3,4.0,3.2,2.0,H
6,9,2,11,2,2011-08-13,5,11,2,10,3,4.2,3.3,1.91,D
6,22,1,17,3,2011-08-14,4,14,2,10,4,2.1,3.2,3.6,D
2,10,6,14,2,2011-08-14,4,17,1,9,5,6.0,3.6,1.62,A
4,14,2,10,4,2011-08-20,3,8,4,11,3,4.75,3.25,1.83,D
3,13,3,14,4,2011-08-20,7,7,2,11,1,2.05,3.25,3.75,D
4,17,1,9,5,2011-08-20,5,16,1,9,4,2.1,3.25,3.6,A
3,11,2,3,5,2011-08-20,1,12,6,21,3,2.88,3.0,2.6,D
2,11,4,12,4,2011-08-21,6,22,1,17,3,7.0,3.75,1.53,D
3,12,5,14,2,2011-08-21,1,10,6,13,3,2.9,3.0,2.6,H
2,20,2,10,6,2011-08-21,3,13,4,8,3,3.4,3.1,2.25,A
5,10,2,9,3,2011-08-21,6,13,2,12,2,7.0,4.0,1.5,H
3,13,4,8,3,2011-08-27,4,10,4,15,2,4.33,3.2,1.91,H
1,13,5,11,4,2011-08-27,4,14,2,14,4,7.0,4.0,1.5,H
7,7,2,11,1,2011-08-27,2,10,6,20,2,3.6,3.1,2.2,D
3,8,4,11,3,2011-08-27,5,10,3,11,2,2.9,3.0,2.6,A
7,20,1,16,2,2011-08-28,3,18,1,9,6,3.25,3.2,2.25,H
5,15,1,8,4,2011-08-28,3,11,5,16,2,5.25,3.4,1.73,H
3,9,4,11,3,2011-08-28,2,19,2,9,6,3.4,3.2,2.2,H
6,14,2,13,2,2011-08-28,4,12,1,3,5,2.5,3.0,3.0,A
3,12,2,5,5,2011-09-10,4,16,2,10,4,2.9,3.0,2.6,A
3,14,4,17,3,2011-09-10,7,18,2,17,1,5.0,3.5,1.73,A
3,11,4,15,3,2011-09-10,1,20,2,9,7,3.2,3.2,2.25,D
2,20,1,10,7,2011-09-10,3,10,4,11,3,2.4,3.1,3.1,A
3,8,5,16,2,2011-09-11,1,12,5,10,4,5.0,3.5,1.73,H
4,17,2,11,4,2011-09-11,2,14,5,10,3,3.25,3.1,2.3,D
7,5,2,9,1,2011-09-11,5,15,2,12,3,8.5,4.33,1.4,H
4,12,3,11,3,2011-09-17,4,16,2,10,4,4.0,3.2,2.0,D
