away-draws,away-goals,away-losses,away-opposition-goals,away-opposition-shots,away-opposition-shots-on-target,away-shots,away-shots-on-target,away-wins,date,home-draws,home-goals,home-losses,home-opposition-goals,home-opposition-shots,home-opposition-shots-on-target,home-shots,home-shots-on-target,home-wins,odds-away,odds-draw,odds-home,result
1,19,5,18,185,56,116,47,4,2010-09-11,3,14,3,12,125,37,138,57,4,3.25,3.5,2.1,H
2,15,2,11,139,44,135,50,6,2010-09-11,3,14,2,14,129,44,108,41,5,2.1,3.4,3.4,H
2,10,6,18,113,54,149,49,2,2010-09-11,3,15,3,13,132,42,148,54,4,8.5,4.75,1.36,D
3,14,5,19,105,45,163,63,2,2010-09-11,1,18,4,21,134,52,114,40,5,2.0,3.4,3.75,D
2,16,5,21,123,50,139,47,3,2010-09-11,4,16,3,18,169,60,107,39,3,3.4,3.4,2.1,A
3,15,2,15,133,47,117,43,5,2010-09-17,2,18,5,20,132,52,137,47,3,4.5,3.5,1.8,A
1,14,5,15,133,47,100,38,4,2010-09-18,3,20,2,10,119,40,155,58,5,12.0,6.0,1.22,D
3,15,4,21,167,63,113,40,3,2010-09-18,2,14,3,13,148,47,141,54,5,4.5,3.5,1.8,H
3,15,2,13,130,39,126,39,5,2010-09-18,2,22,2,13,120,49,157,61,6,7.0,4.33,1.44,A
2,20,3,21,134,52,113,41,5,2010-09-18,1,18,5,15,187,59,113,44,4,6.0,4.0,1.53,H
2,11,6,19,108,50,149,48,2,2010-09-19,4,16,4,18,104,42,159,63,2,7.0,4.33,1.44,D
3,13,3,12,115,34,148,61,4,2010-09-19,1,11,6,15,115,40,121,41,3,3.2,3.3,2.25,A
2,18,3,13,115,48,154,58,5,2010-09-21,2,19,3,19,131,51,110,38,5,2.0,3.5,3.6,H
4,19,1,8,112,34,167,59,5,2010-09-21,3,18,2,13,116,45,121,45,5,2.0,3.5,3.6,A
2,10,5,14,142,47,93,33,3,2010-09-21,3,17,1,11,129,39,120,46,6,4.0,3.4,1.91,H
1,10,7,18,132,49,122,39,2,2010-09-22,2,15,2,14,127,45,125,45,6,2.25,3.3,3.1,A
1,18,5,15,179,60,112,46,4,2010-09-22,4,15,2,12,117,37,137,49,4,3.9,3.5,1.91,A
2,16,6,20,142,56,131,44,2,2010-09-22,5,16,3,16,104,41,163,64,2,5.25,3.6,1.67,H
2,19,3,12,146,46,150,58,5,2010-09-22,3,9,5,15,103,46,140,42,2,2.3,3.3,3.1,H
3,19,2,11,118,46,111,41,5,2010-09-24,2,10,5,13,153,50,91,32,3,2.2,3.3,3.25,D
3,19,0,9,117,36,134,50,7,2010-09-25,4,19,1,8,110,35,171,63,5,7.0,4.33,1.44,A
3,9,5,16,106,45,131,40,2,2010-09-25,2,14,7,20,140,54,124,42,1,3.75,3.4,2.0,H
3,14,5,28,173,73,111,42,2,2010-09-25,1,11,6,17,132,48,116,43,3,6.5,3.8,1.53,D
5,16,2,14,97,39,161,62,3,2010-09-25,2,18,4,13,145,48,141,53,4,2.9,3.3,2.4,A
3,16,3,15,118,41,146,54,4,2010-09-25,2,18,3,15,115,50,154,56,5,2.9,3.3,2.4,H
1,15,3,15,129,49,114,38,6,2010-09-26,1,17,5,16,177,60,110,45,4,7.0,4.33,1.44,H
3,9,5,14,156,53,97,34,2,2010-10-02,1,16,3,13,122,45,125,41,6,3.2,3.3,2.25,H
4,20,1,10,124,48,114,44,5,2010-10-02,3,20,0,10,120,38,133,51,7,3.3,3.3,2.2,H
1,17,5,17,165,53,116,48,4,2010-10-02,4,14,5,30,182,79,109,42,1,2.05,3.4,3.5,D
2,11,5,15,134,51,129,47,3,2010-10-02,3,9,5,16,111,47,119,29,2,2.3,3.4,3.0,H
3,19,2,9,102,35,180,65,5,2010-10-03,2,22,2,12,106,30,167,79,6,2.7,3.3,2.55,H
2,17,3,17,124,53,149,54,5,2010-10-03,4,19,2,14,98,38,162,67,4,3.4,3.4,2.1,D
2,16,6,18,142,49,123,44,2,2010-10-03,2,18,5,17,147,54,133,51,3,3.9,3.5,1.91,A
1,23,2,11,111,31,166,76,7,2010-10-15,3,9,6,17,159,55,95,35,1,1.8,3.6,4.33,A
1,20,3,12,127,42,112,46,6,2010-10-16,3,12,3,11,107,37,163,53,4,7.5,4.5,1.4,H
3,18,3,17,117,46,141,54,4,2010-10-16,3,23,0,12,120,39,137,54,7,3.1,3.4,2.25,A
2,17,6,18,137,50,134,51,2,2010-10-16,2,9,6,16,136,52,118,43,2,3.75,3.4,2.0,D
1,17,3,14,121,48,122,40,6,2010-10-16,3,15,3,17,125,51,142,51,4,5.5,4.33,1.53,H
5,20,1,14,96,36,157,66,4,2010-10-16,2,16,4,14,174,55,111,42,4,3.0,3.4,2.3,A
5,14,4,28,176,75,127,47,1,2010-10-17,3,21,2,13,122,47,127,49,5,5.25,3.75,1.65,H
2,14,3,10,104,35,157,54,5,2010-10-22,3,18,2,12,118,45,143,53,5,2.63,3.3,2.63,D
3,10,6,18,134,53,123,41,1,2010-10-23,0,16,6,14,141,45,123,42,4,2.5,3.25,2.8,D
3,10,6,18,156,50,103,40,1,2010-10-23,1,20,3,12,133,44,110,44,6,3.5,3.25,2.1,H
3,16,3,18,130,54,140,47,4,2010-10-23,4,15,5,30,182,74,129,50,1,2.1,3.5,3.3,A
2,18,4,16,179,56,109,45,4,2010-10-23,3,10,4,15,103,44,117,33,3,2.38,3.3,2.9,H
3,19,2,14,124,48,142,49,5,2010-10-24,1,22,2,10,114,32,174,74,7,4.6,3.6,1.75,D
2,20,1,10,121,39,137,54,7,2010-10-24,5,20,1,16,96,38,164,65,4,4.2,3.75,1.8,A
0,17,4,15,143,51,126,37,6,2010-10-29,3,11,3,9,110,34,149,46,4,11.0,5.0,1.29,H
4,14,2,12,119,44,136,42,4,2010-10-30,2,9,7,18,153,47,107,39,1,2.0,3.4,3.7,H
4,19,2,16,98,38,160,57,4,2010-10-30,4,10,5,16,143,51,116,41,1,2.75,3.3,2.5,A
3,12,3,12,88,32,124,35,4,2010-10-30,3,18,3,19,135,61,146,51,4,6.0,4.33,1.5,A
2,17,6,18,144,51,129,56,2,2010-10-30,1,18,5,17,171,52,102,41,4,3.4,3.4,2.1,H
1,16,3,12,139,44,97,38,6,2010-10-31,4,18,2,14,127,48,137,50,4,5.5,3.7,1.62,H
1,22,2,10,108,31,166,70,7,2010-10-31,1,19,1,8,121,38,131,51,8,2.5,3.3,2.75,A
1,12,5,15,113,44,124,41,4,2010-11-05,3,10,6,17,142,50,113,42,1,5.0,3.6,1.7,H
1,17,5,16,164,55,104,43,4,2010-11-06,1,17,4,10,130,39,115,40,5,2.88,3.4,2.38,H
0,19,2,10,128,43,130,51,8,2010-11-06,0,16,5,18,148,51,118,36,5,2.4,3.3,2.9,H
3,21,2,13,123,45,142,53,5,2010-11-06,3,15,3,14,105,39,132,42,4,3.2,3.25,2.25,H
3,12,3,10,103,28,149,45,4,2010-11-06,3,14,6,30,156,62,146,59,1,1.57,4.0,5.5,D
2,12,6,19,151,48,110,40,2,2010-11-06,3,14,3,14,95,36,128,40,4,3.75,3.4,2.0,H
1,23,1,7,105,32,172,73,8,2010-11-07,1,13,4,16,139,46,88,34,5,1.8,3.6,4.33,A
1,13,6,18,125,48,131,37,3,2010-11-07,3,19,2,15,95,41,138,46,5,6.5,4.5,1.44,H
2,19,4,21,137,65,136,49,4,2010-11-07,1,16,7,19,149,56,132,57,2,2.75,3.3,2.5,H
3,15,3,14,105,41,132,38,4,2010-11-12,1,27,0,5,97,30,177,80,9,4.5,3.75,1.73,H
3,16,6,32,162,63,143,58,1,2010-11-13,2,12,6,19,154,48,107,40,2,3.3,3.5,2.1,A
1,22,6,17,143,54,134,64,3,2010-11-13,1,11,7,20,140,51,126,35,2,2.3,3.4,3.0,D
1,11,5,19,141,56,82,29,4,2010-11-13,0,17,3,11,128,42,119,46,7,5.0,3.5,1.73,A
3,20,2,16,93,39,148,49,5,2010-11-13,1,9,6,17,117,47,113,34,3,2.1,3.4,3.4,A
1,19,3,9,130,39,113,45,6,2010-11-13,2,18,4,23,143,70,137,51,4,3.75,3.6,1.91,D
3,12,5,15,130,44,113,44,2,2010-11-13,1,17,5,17,162,58,106,45,4,3.0,3.5,2.25,D
2,16,3,14,90,35,138,41,5,2010-11-14,4,13,3,12,101,27,148,46,3,8.5,5.0,1.33,H
0,16,4,15,137,45,123,37,6,2010-11-14,3,18,3,14,131,45,145,52,4,5.5,3.75,1.62,A
3,17,4,15,129,44,149,56,3,2010-11-20,2,18,2,6,134,42,114,39,6,3.1,3.4,2.25,A
1,26,0,4,93,26,172,75,9,2010-11-20,0,15,4,14,132,48,128,37,6,1.62,3.75,5.5,A
3,12,4,15,104,38,125,35,3,2010-11-20,1,10,5,18,138,53,83,30,4,2.38,3.4,2.88,H
4,16,2,10,102,27,141,50,4,2010-11-20,3,18,1,10,85,30,159,51,6,2.3,3.4,3.0,D
0,13,4,9,132,43,118,44,6,2010-11-20,3,14,6,29,167,60,146,52,1,2.8,3.4,2.4,A
2,12,7,23,132,55,131,38,1,2010-11-20,2,15,3,15,98,39,133,39,5,3.75,3.5,1.95,A
3,14,4,21,145,66,138,49,3,2010-11-20,4,13,4,15,136,44,111,44,2,3.2,3.4,2.2,H
2,16,4,15,162,59,115,45,4,2010-11-21,1,9,6,17,132,52,109,31,3,2.2,3.4,3.2,D
2,10,6,19,156,43,113,38,2,2010-11-21,2,24,5,17,143,50,135,66,3,6.0,4.0,1.53,A
1,15,4,17,101,44,141,42,5,2010-11-26,0,14,4,10,130,43,118,47,6,4.33,3.4,1.85,H
2,14,3,10,136,46,111,36,5,2010-11-27,4,17,2,11,106,32,135,44,4,8.0,4.75,1.36,H
3,16,6,28,172,62,138,51,1,2010-11-27,1,26,0,5,96,27,170,73,9,9.5,5.5,1.29,H
2,23,5,16,142,53,137,63,3,2010-11-27,2,13,5,17,108,40,129,37,3,3.5,3.3,2.1,H
0,14,5,15,132,48,118,34,5,2010-11-27,0,11,5,18,137,53,88,32,5,3.25,3.2,2.25,H
3,17,1,9,84,28,164,55,6,2010-11-27,3,19,4,15,123,42,144,57,3,2.7,3.3,2.55,D
4,17,3,13,123,38,111,47,3,2010-11-27,2,14,6,22,134,56,131,41,2,2.2,3.3,3.25,H
3,17,3,14,160,54,112,46,4,2010-11-28,2,10,6,19,165,47,116,40,2,2.45,3.3,2.8,D
2,10,5,17,120,48,116,35,3,2010-11-28,2,14,5,25,145,67,135,48,3,4.5,3.75,1.75,H
1,17,6,20,134,55,130,44,3,2010-12-03,1,9,6,19,124,54,125,36,3,2.8,3.4,2.4,H
0,15,4,10,131,42,117,44,6,2010-12-04,2,15,3,13,144,49,109,37,5,3.4,3.2,2.2,H
1,16,5,18,115,40,134,43,4,2010-12-04,0,13,6,18,134,53,114,31,4,2.3,3.4,3.0,H
0,14,4,16,138,49,91,39,6,2010-12-04,3,17,6,25,170,58,139,53,1,3.1,3.4,2.25,A
3,21,2,12,106,34,139,48,5,2010-12-04,4,16,3,15,115,35,109,49,3,2.1,3.4,3.4,H
3,19,4,15,114,39,153,59,3,2010-12-04,2,18,6,20,150,59,127,54,2,3.1,3.5,2.2,D
2,17,4,23,150,64,137,52,4,2010-12-04,4,16,3,15,164,56,111,41,3,3.5,3.6,2.0,D
2,11,6,20,155,44,121,41,2,2010-12-05,3,19,1,11,92,32,161,54,6,8.0,4.5,1.4,H
1,27,0,5,96,30,169,70,9,2010-12-05,0,15,5,20,101,45,147,43,5,1.73,3.75,4.5,A
3,18,5,19,150,63,137,57,2,2010-12-10,0,12,4,16,141,50,89,35,6,2.8,3.4,2.4,H
1,8,6,18,120,53,130,37,3,2010-12-11,3,19,3,13,107,35,144,47,4,13.0,6.5,1.2,H
3,16,3,19,147,60,140,57,4,2010-12-11,1,24,0,5,94,28,164,66,9,5.25,4.2,1.57,H
2,16,2,12,141,47,117,38,6,2010-12-11,2,13,6,21,146,42,127,44,2,2.88,3.4,2.38,H
3,20,1,12,99,34,159,55,6,2010-12-11,1,15,5,16,117,40,127,42,4,2.75,3.3,2.5,A
0,13,6,21,108,50,143,41,4,2010-12-11,4,19,3,14,121,38,153,63,3,5.5,3.8,1.62,D
5,13,3,14,160,56,114,41,2,2010-12-11,1,17,6,16,129,50,133,45,3,2.75,3.3,2.5,D
3,17,6,25,171,57,138,51,1,2010-12-12,0,13,5,16,139,53,116,34,5,3.8,3.6,1.91,H
4,16,3,14,124,39,114,47,3,2010-12-12,0,14,5,12,138,44,107,39,5,2.75,3.3,2.5,A
1,15,5,17,118,41,122,40,4,2010-12-17,2,15,7,26,171,57,141,51,1,2.1,3.5,3.25,A
1,23,0,4,91,28,164,65,9,2010-12-18,2,14,3,13,136,51,119,37,5,1.75,3.75,4.5,H
0,13,4,17,144,48,100,41,6,2010-12-18,1,14,5,20,115,50,139,44,4,3.4,3.4,2.1,H
1,13,6,20,147,41,124,43,3,2010-12-18,3,15,3,12,120,37,102,41,4,7.5,4.2,1.44,H
0,12,6,12,134,42,107,39,4,2010-12-18,1,7,6,18,131,57,128,36,3,2.75,3.2,2.6,A
2,17,5,15,129,48,132,42,3,2010-12-18,3,13,4,19,145,60,133,52,3,5.0,4.0,1.62,A
4,19,3,14,119,36,159,63,3,2010-12-18,6,11,3,13,163,53,106,36,1,3.3,3.5,2.1,D
0,15,4,14,140,54,123,37,6,2010-12-19,3,20,1,13,101,36,159,54,6,7.0,4.33,1.44,D
3,21,2,11,109,32,152,53,5,2010-12-19,3,18,5,17,150,62,153,59,2,1.85,3.6,4.0,A
1,21,1,5,94,30,160,63,8,2011-01-14,3,20,1,13,99,37,156,54,6,2.88,3.4,2.38,A
1,15,8,27,175,64,133,51,1,2011-01-15,1,15,5,20,114,49,148,49,4,3.6,3.5,2.0,A
1,15,5,17,128,47,125,44,4,2011-01-15,3,17,2,10,116,34,112,45,5,3.4,3.4,2.1,A
1,14,4,14,142,55,118,37,5,2011-01-15,1,8,7,22,144,62,132,38,2,3.1,3.3,2.3,D
0,12,6,12,131,42,115,41,4,2011-01-15,3,20,5,20,148,68,152,61,2,3.8,3.4,1.95,H
5,19,2,12,120,36,157,64,3,2011-01-15,2,12,5,19,145,61,145,54,3,3.6,3.5,2.0,H
3,26,1,12,108,36,153,60,6,2011-01-15,6,12,3,14,152,52,108,39,1,1.7,3.6,5.0,D
0,14,4,19,153,53,98,40,6,2011-01-16,2,13,3,12,132,47,119,38,5,3.75,3.4,2.0,A
1,11,6,20,150,43,118,39,3,2011-01-16,2,18,4,14,139,48,141,47,4,4.2,3.5,1.91,D
2,10,4,15,138,50,122,36,4,2011-01-21,1,15,5,17,125,43,122,43,4,6.0,4.0,1.53,H
3,19,3,12,144,45,146,48,4,2011-01-22,4,24,1,13,111,39,152,58,5,12.0,6.0,1.22,H
2,19,5,18,148,67,149,57,3,2011-01-22,1,22,1,5,90,28,151,63,8,6.5,4.33,1.5,D
2,12,5,19,140,60,136,52,3,2011-01-22,2,11,5,19,145,42,116,37,3,2.38,3.3,2.9,H
1,13,5,18,106,45,151,47,4,2011-01-22,2,15,3,14,132,55,114,41,5,3.0,3.2,2.38,D
2,15,3,9,115,31,106,41,5,2011-01-22,0,17,3,16,150,49,107,45,7,2.38,3.3,2.9,A
7,11,2,12,150,53,109,38,1,2011-01-22,0,12,6,12,126,40,118,40,4,3.1,3.25,2.3,A
2,7,7,22,139,63,129,37,1,2011-01-23,5,17,3,12,120,34,138,60,2,5.75,3.75,1.6,D
3,18,2,14,101,37,152,52,5,2011-01-23,1,14,7,24,165,62,127,48,2,1.8,3.75,4.2,A
0,15,4,16,152,51,110,45,6,2011-01-28,3,21,1,14,107,39,144,54,6,6.0,4.0,1.53,H
0,11,7,13,118,40,122,39,3,2011-01-29,3,19,3,15,150,49,142,52,4,3.25,3.3,2.2,A
0,16,5,17,120,43,115,44,5,2011-01-29,2,12,5,18,104,45,145,45,3,2.1,3.5,3.3,H
5,18,3,13,117,35,139,59,2,2011-01-29,1,16,3,9,109,34,112,43,6,5.0,3.5,1.73,A
2,13,4,17,140,39,118,40,4,2011-01-29,3,9,6,22,134,60,126,37,1,3.1,3.3,2.3,H
3,29,1,14,108,42,160,66,6,2011-01-29,2,8,6,21,134,56,125,46,2,1.67,4.0,4.75,A
1,22,1,5,88,26,152,66,8,2011-01-29,7,11,1,10,147,52,109,38,2,1.83,3.75,4.0,A
1,14,7,23,159,59,126,45,2,2011-01-30,1,10,5,16,142,52,111,36,4,3.6,3.5,2.0,A
3,14,3,14,126,55,107,38,4,2011-01-30,3,18,5,19,149,69,141,53,2,6.5,3.8,1.53,A
1,16,3,9,114,36,115,40,6,2011-02-04,1,23,1,5,86,24,152,66,8,5.5,3.8,1.62,D
3,28,1,13,111,44,161,67,6,2011-02-05,2,10,5,18,159,45,113,39,3,1.44,4.33,7.0,H
7,9,2,13,152,54,100,31,1,2011-02-05,0,15,4,14,145,50,114,46,6,2.75,3.3,2.5,H
3,16,4,16,149,51,145,53,3,2011-02-05,5,15,3,13,122,34,137,57,2,4.33,3.6,1.8,H
2,7,6,21,134,54,122,44,2,2011-02-05,0,12,6,11,118,38,123,40,4,2.8,3.4,2.4,D
3,18,5,18,140,63,144,51,2,2011-02-05,1,15,6,20,162,56,129,49,3,2.4,3.3,2.88,A
3,22,1,14,109,38,144,57,6,2011-02-05,2,11,5,16,99,40,145,44,3,2.1,3.4,3.4,H
1,7,6,16,144,56,120,34,3,2011-02-06,3,13,2,10,125,54,110,39,5,3.4,3.4,2.1,D
5,17,2,13,128,39,141,59,3,2011-02-12,2,27,2,13,119,46,157,65,6,9.0,5.0,1.33,H
3,19,2,14,106,37,130,50,5,2011-02-12,2,4,6,15,143,49,117,29,2,2.0,3.4,3.75,A
2,19,1,5,85,24,154,62,7,2011-02-12,3,17,4,16,141,52,157,56,3,1.62,3.8,5.5,D
4,12,2,10,131,56,108,35,4,2011-02-12,2,13,3,9,129,45,108,36,5,5.0,3.75,1.67,H
0,14,7,20,155,53,132,50,3,2011-02-12,3,11,5,19,129,58,142,44,2,3.6,3.5,2.0,H
2,9,5,15,103,36,134,41,3,2011-02-12,3,15,5,20,141,64,137,42,2,4.75,3.6,1.73,A
0,14,5,16,129,47,111,41,5,2011-02-12,7,8,2,11,147,50,99,27,1,2.75,3.3,2.5,A
1,13,5,11,113,37,127,44,4,2011-02-13,2,12,4,17,151,43,123,41,4,2.9,3.3,2.4,H
0,16,3,10,138,40,117,48,7,2011-02-13,3,8,5,16,128,47,120,43,2,4.5,3.75,1.73,D
3,14,4,17,123,54,159,53,3,2011-02-16,0,13,5,15,124,42,102,43,5,5.5,3.75,1.62,A
1,4,7,18,137,48,116,31,2,2011-02-18,2,13,4,13,100,34,142,49,4,3.8,3.6,1.91,H
3,15,3,16,122,52,156,55,4,2011-02-19,3,18,1,6,93,26,160,64,6,12.0,5.5,1.25,H
6,6,3,10,143,49,90,24,1,2011-02-19,4,11,3,11,139,56,101,33,3,2.75,3.3,2.5,H
3,9,5,17,121,50,115,41,2,2011-02-19,0,13,5,14,118,41,117,48,5,3.75,3.6,1.91,H
3,15,4,14,146,51,156,54,3,2011-02-19,1,16,3,11,139,43,111,47,6,3.6,3.5,2.0,H
2,16,3,15,141,43,121,47,5,2011-02-19,5,17,2,16,135,47,143,56,3,4.5,3.7,1.75,D
2,28,2,13,121,48,161,69,6,2011-02-19,1,15,5,14,116,41,124,46,4,1.62,4.0,5.0,A
2,13,6,21,145,69,135,40,2,2011-02-20,3,21,2,14,110,39,119,48,5,5.0,4.0,1.62,H
1,12,3,7,115,42,115,38,6,2011-02-20,0,11,8,23,161,59,120,48,2,2.1,3.4,3.4,H
0,11,7,21,149,52,125,51,3,2011-02-25,5,6,4,11,139,49,105,30,1,4.2,3.75,1.8,H
3,18,1,5,87,25,167,68,6,2011-02-26,1,30,2,13,122,47,172,77,7,4.75,3.6,1.73,A
4,12,2,10,139,56,106,36,4,2011-02-26,3,16,3,16,138,42,111,41,4,3.2,3.25,2.25,H
1,13,6,15,127,46,126,45,3,2011-02-26,6,14,2,17,135,46,142,51,2,3.75,3.4,2.0,A
0,15,4,11,112,38,120,50,6,2011-02-26,3,12,5,16,140,50,156,51,2,2.25,3.4,3.1,D
2,15,3,10,93,28,140,50,5,2011-02-26,1,9,4,9,118,47,105,31,5,4.33,3.5,1.83,D
1,16,3,9,138,43,109,47,6,2011-02-26,2,14,4,17,144,62,141,51,4,2.88,3.5,2.3,A
2,15,6,24,145,68,126,39,2,2011-02-27,1,4,7,17,135,46,111,29,2,2.75,3.3,2.5,A
2,24,2,15,113,42,120,47,6,2011-02-27,3,9,5,17,121,48,113,41,2,2.25,3.4,3.1,D
2,16,3,15,139,42,120,44,5,2011-03-04,3,17,1,5,93,25,161,65,6,9.0,5.0,1.33,H
4,8,5,17,150,52,157,51,1,2011-03-05,1,3,7,15,121,44,133,30,2,3.0,3.4,2.3,D
1,27,3,15,130,48,161,73,6,2011-03-05,1,14,3,9,132,42,105,44,6,1.67,3.75,5.0,H
4,7,4,11,140,52,109,35,2,2011-03-05,2,24,2,15,107,42,130,51,6,5.5,4.0,1.57,H
5,13,3,17,138,51,140,49,2,2011-03-05,0,11,7,19,142,50,131,53,3,2.6,3.4,2.6,H
2,14,4,15,138,59,132,48,4,2011-03-05,3,16,2,8,99,32,143,51,5,4.33,3.5,1.83,H
2,10,3,5,119,43,115,36,5,2011-03-05,2,15,5,20,160,65,123,42,3,3.4,3.4,2.1,H
4,8,5,19,122,50,108,39,1,2011-03-06,4,12,2,8,149,54,105,35,4,2.88,3.4,2.38,A
1,12,6,16,127,47,126,48,3,2011-03-06,1,12,4,10,114,43,121,47,5,4.0,3.4,1.91,A
1,15,3,9,129,45,106,47,6,2011-03-11,2,14,3,13,152,45,113,40,5,2.9,3.3,2.4,H
1,14,4,13,116,45,117,45,5,2011-03-12,1,28,3,16,131,51,156,74,6,6.0,4.0,1.53,H
3,16,1,5,93,25,169,66,6,2011-03-12,4,12,4,18,132,52,138,42,2,1.73,3.6,4.75,H
4,12,3,11,153,55,104,32,3,2011-03-12,5,8,4,16,140,46,154,49,1,3.4,3.3,2.15,H
2,1,7,14,120,44,124,26,1,2011-03-12,2,8,4,6,124,43,117,35,4,5.5,3.5,1.67,H
0,12,6,17,139,46,129,56,4,2011-03-12,3,11,5,20,120,47,109,39,2,5.0,3.75,1.67,D
3,21,1,6,87,26,156,57,6,2011-03-12,3,7,5,14,139,54,107,32,2,3.2,3.4,2.2,A
2,24,2,13,102,38,133,55,6,2011-03-13,1,15,5,16,120,47,128,52,4,2.2,3.3,3.25,A
1,15,5,19,163,61,126,42,4,2011-03-13,2,13,5,20,146,62,120,43,3,2.2,3.4,3.2,A
4,10,4,17,144,48,155,53,2,2011-03-18,1,13,5,15,135,43,127,53,4,3.1,3.4,2.25,A
1,15,5,16,124,48,126,49,4,2011-03-19,3,14,2,6,96,27,174,64,5,8.5,4.33,1.4,D
2,14,5,19,141,61,120,44,3,2011-03-19,2,2,7,15,119,44,117,28,1,3.7,3.4,2.0,H
1,31,3,16,132,53,151,72,6,2011-03-19,4,10,4,13,158,55,91,26,2,1.5,4.1,6.5,A
2,17,3,13,152,46,115,42,5,2011-03-19,1,12,4,15,117,45,119,45,5,4.75,3.6,1.7,H
3,12,4,17,137,51,130,42,3,2011-03-19,1,13,4,12,119,49,104,43,5,3.1,3.4,2.25,H
4,12,4,19,121,45,119,42,2,2011-03-19,2,22,1,6,80,27,153,57,7,3.2,3.4,2.2,A
2,9,4,7,124,44,116,38,4,2011-03-20,2,21,2,11,99,36,131,50,6,4.5,3.6,1.75,H
2,8,6,16,129,56,114,37,2,2011-03-20,1,16,4,18,156,55,121,48,5,3.75,3.5,1.95,D
2,6,5,9,131,50,107,37,3,2011-04-01,2,13,5,17,134,60,117,41,3,2.15,3.25,3.4,A
1,12,5,14,133,37,117,49,4,2011-04-02,1,28,3,14,132,50,152,69,6,15.0,7.0,1.17,H
1,14,3,9,112,42,108,45,6,2011-04-02,4,15,1,6,93,26,180,66,5,8.0,4.5,1.4,H
1,16,4,16,108,40,125,43,5,2011-04-02,2,10,5,17,133,49,127,37,3,2.75,3.3,2.5,D
1,21,2,9,98,37,130,51,7,2011-04-02,4,9,4,16,130,47,151,49,2,2.0,3.5,3.6,A
3,9,5,13,155,55,95,26,2,2011-04-02,2,12,5,15,125,45,115,45,3,4.0,3.6,1.85,D
2,14,3,14,155,52,125,45,5,2011-04-02,4,14,3,18,112,42,105,43,3,3.2,3.4,2.2,D
2,20,2,8,83,32,142,52,6,2011-04-03,2,19,3,16,157,47,118,44,5,2.9,3.3,2.38,H
2,3,7,16,121,46,118,30,1,2011-04-03,2,7,6,15,130,53,110,38,2,4.5,3.5,1.8,D
5,13,3,18,110,42,120,47,2,2011-04-08,3,4,6,14,132,49,112,30,1,2.4,3.4,2.8,D
3,9,4,15,127,47,135,38,3,2011-04-09,3,8,5,12,156,52,93,20,2,2.7,3.25,2.6,H
4,16,1,6,88,26,190,71,5,2011-04-09,2,15,4,16,114,42,122,42,4,2.2,3.5,3.1,D
3,13,4,15,125,44,111,44,3,2011-04-09,1,12,4,13,121,48,99,42,5,3.25,3.3,2.2,H
0,28,3,13,129,48,154,68,7,2011-04-09,2,20,2,8,92,32,137,52,6,1.6,4.0,5.25,D
2,7,6,15,122,51,127,43,2,2011-04-09,2,8,4,8,139,49,108,39,4,3.2,3.4,2.2,H
3,8,5,16,125,49,142,46,2,2011-04-09,3,14,3,15,166,56,124,45,4,4.5,3.75,1.73,A
1,11,6,17,136,56,123,37,3,2011-04-10,1,21,1,6,93,33,127,53,8,15.0,6.0,1.2,H
1,19,3,15,154,47,119,44,6,2011-04-10,1,11,6,15,132,38,118,48,3,3.1,3.4,2.25,H
1,15,5,13,132,38,121,52,4,2011-04-15,3,13,4,16,138,51,106,45,3,3.75,3.6,1.91,H
2,15,4,18,163,54,125,45,4,2011-04-16,1,17,4,20,170,56,116,43,5,2.7,3.4,2.5,A
1,14,3,12,119,48,109,47,6,2011-04-16,3,15,4,17,123,48,121,42,3,3.75,3.6,1.91,D
4,5,5,14,142,51,120,37,1,2011-04-16,2,9,5,16,127,47,140,43,3,3.6,3.5,2.0,H
2,20,2,8,95,34,150,53,6,2011-04-16,3,11,4,13,114,43,144,45,3,3.1,3.4,2.25,A
2,8,4,8,134,46,110,39,4,2011-04-16,6,14,2,16,113,45,136,52,2,3.4,3.4,2.1,D
0,10,7,17,145,57,115,33,3,2011-04-16,2,6,7,16,121,52,125,42,1,6.5,4.2,1.5,D
1,20,1,6,83,28,138,54,8,2011-04-17,1,24,3,13,140,45,144,63,6,4.0,3.75,1.83,H
2,10,5,13,160,59,101,23,3,2011-04-17,4,16,1,6,89,27,187,71,5,9.5,5.5,1.29,H
2,14,2,10,119,45,115,50,6,2011-04-21,2,9,6,16,165,60,94,22,2,2.8,3.3,2.5,A
1,26,3,13,138,44,132,61,6,2011-04-23,4,5,5,14,142,48,116,40,1,1.53,4.33,5.5,D
2,9,5,16,130,51,140,42,3,2011-04-23,1,19,2,11,79,29,134,51,7,6.0,4.0,1.53,H
4,16,1,6,82,27,190,68,5,2011-04-23,1,14,6,14,125,38,116,48,3,1.57,4.2,5.25,H
3,11,4,14,114,45,137,41,3,2011-04-23,3,9,3,8,133,46,114,44,4,3.75,3.4,2.0,A
7,14,1,14,110,45,142,53,2,2011-04-23,1,9,7,19,151,58,104,31,2,2.1,3.5,3.25,A
4,15,3,15,121,47,125,44,3,2011-04-23,2,18,3,18,167,55,132,52,5,3.4,3.4,2.1,H
3,13,4,16,132,48,104,42,3,2011-04-24,2,20,2,8,98,35,145,53,6,3.4,3.4,2.1,D
