away-draws,away-goals,away-losses,away-opposition-goals,away-opposition-shots,away-opposition-shots-on-target,away-shots,away-shots-on-target,away-wins,home-draws,home-goals,home-losses,home-opposition-goals,home-opposition-shots,home-opposition-shots-on-target,home-shots,home-shots-on-target,home-wins,odds-away,odds-draw,odds-home,result
5,10,2,8,87,48,83,42,3,2,21,2,11,104,44,93,52,6,2.88,3.25,2.3,A
2,26,2,13,77,38,149,84,6,4,13,2,9,84,48,79,44,4,1.91,3.3,4.2,A
3,6,5,13,126,61,95,46,2,2,11,5,16,88,46,90,43,3,2.55,3.2,2.75,D
1,22,3,14,100,46,90,52,6,1,14,4,13,111,51,92,47,5,3.0,3.25,2.38,H
2,10,6,17,97,49,125,55,2,4,10,1,7,74,41,104,46,5,4.2,3.5,1.85,H
2,9,6,15,90,43,71,33,2,6,11,3,16,101,41,89,43,1,3.1,3.3,2.3,D
1,14,4,12,116,51,100,48,5,2,26,1,10,69,36,148,81,7,7.0,4.33,1.44,D
4,12,1,7,72,38,112,46,5,3,6,5,13,129,62,84,39,2,2.63,3.25,2.63,H
4,10,2,7,77,39,76,41,4,2,12,4,10,104,48,89,37,4,2.1,3.5,3.25,H
3,11,4,13,85,38,90,42,3,3,9,6,16,86,41,73,34,1,3.1,3.25,2.3,A
6,12,3,17,98,42,83,39,1,2,9,6,19,109,52,119,52,2,2.8,3.2,2.5,H
3,11,2,10,77,42,97,38,5,4,9,3,9,74,36,74,36,3,3.25,3.25,2.25,D
3,24,1,9,70,34,151,75,6,2,9,5,12,114,54,89,43,3,1.53,4.1,6.0,A
2,12,5,18,116,55,116,53,3,3,12,3,12,84,36,85,42,4,2.88,3.4,2.38,D
2,14,3,9,102,43,86,34,5,2,14,4,13,128,54,98,46,4,4.75,3.6,1.75,H
2,9,7,17,81,42,70,33,1,1,16,4,15,110,48,101,45,5,4.0,3.5,1.91,H
2,24,1,8,63,33,156,75,7,2,10,4,9,106,41,74,29,4,1.36,4.75,8.5,A
1,16,4,13,118,49,108,47,5,2,9,7,17,87,46,75,35,1,1.95,3.5,3.8,A
4,12,2,9,87,30,92,42,4,3,11,2,10,85,41,92,36,5,4.33,3.5,1.83,A
0,16,4,14,116,48,97,45,6,4,11,5,20,112,50,86,41,1,2.15,3.3,3.4,A
2,8,6,13,118,52,86,42,2,3,10,4,14,109,51,112,46,3,2.8,3.3,2.5,A
1,17,3,10,106,43,112,47,6,4,12,2,8,73,33,89,43,4,2.8,3.5,2.38,H
2,10,3,10,82,37,87,30,5,2,24,1,9,68,35,158,71,7,7.0,4.75,1.4,H
3,9,6,19,104,45,88,38,1,3,14,2,10,87,30,92,39,5,3.4,3.4,2.1,H
2,10,5,12,107,42,68,29,3,2,10,5,16,114,54,110,45,3,3.4,3.5,2.05,H
0,14,4,13,110,42,96,41,6,2,11,5,12,122,53,87,45,3,2.63,3.4,2.55,D
3,13,4,13,117,49,95,47,3,2,11,5,13,115,45,75,33,3,2.25,3.4,3.1,D
2,13,2,7,78,25,91,38,6,1,17,3,10,100,40,111,48,6,4.0,3.75,1.83,H
2,22,1,9,69,34,145,63,7,3,11,6,18,83,47,74,37,1,1.33,5.25,8.0,A
2,11,5,17,118,57,105,43,3,1,13,4,14,104,37,96,37,5,4.33,3.6,1.8,H
4,12,2,8,72,35,90,39,4,3,8,6,19,104,47,80,31,1,2.0,3.4,3.75,D
1,13,3,11,105,33,110,41,6,2,26,0,8,65,31,138,59,8,8.0,4.5,1.4,H
3,10,7,21,82,43,71,31,0,4,13,3,12,123,50,104,50,3,4.5,3.75,1.75,H
3,6,6,17,101,43,74,28,1,3,8,5,13,121,45,72,33,2,3.25,3.3,2.2,A
4,12,2,8,66,30,96,40,4,1,11,6,19,132,59,106,40,3,2.2,3.3,3.3,H
1,16,3,7,99,37,111,47,6,3,10,4,13,90,41,84,30,3,2.6,3.4,2.6,H
4,12,3,11,112,43,106,51,3,3,12,3,9,66,29,92,37,4,3.25,3.25,2.2,H
1,27,0,7,56,25,144,58,9,2,9,3,8,88,30,89,33,5,1.36,5.0,7.5,D
1,12,5,17,135,60,104,40,4,3,9,7,19,89,47,71,31,0,2.8,3.4,2.4,H
3,7,5,13,131,48,80,37,2,1,11,4,13,110,36,108,40,5,5.25,3.5,1.7,H
3,14,3,9,80,34,101,41,4,3,8,5,14,103,46,85,32,2,2.0,3.6,3.5,H
2,12,5,17,103,45,84,35,3,4,12,3,8,95,34,105,46,3,5.25,3.75,1.65,H
2,12,3,8,77,27,84,34,5,3,9,3,9,100,35,82,33,4,2.3,3.4,3.0,A
2,7,6,14,140,52,84,38,2,3,10,6,16,88,46,80,32,1,3.1,3.4,2.25,H
2,24,0,8,60,29,146,56,8,4,10,3,11,109,46,119,54,3,1.36,5.25,7.0,A
1,13,3,12,104,37,122,45,6,3,15,4,13,79,35,99,42,3,2.75,3.3,2.5,H
3,16,3,8,89,32,111,45,4,2,22,0,9,55,28,137,50,8,10.0,4.6,1.33,D
3,16,4,13,85,36,100,42,3,2,7,6,15,147,59,92,42,2,2.1,3.3,3.2,A
3,11,5,14,94,48,95,42,2,1,16,3,10,98,35,101,38,6,4.75,3.75,1.7,H
3,9,3,10,100,37,78,30,4,1,12,4,14,108,37,119,42,5,4.5,3.5,1.8,H
3,11,4,13,111,46,120,57,3,2,12,3,7,78,27,91,38,5,4.2,3.6,1.83,H
2,6,7,17,151,63,98,40,1,2,13,3,6,84,29,91,41,5,7.0,4.0,1.5,A
1,15,3,11,101,35,106,39,6,3,9,3,10,100,37,78,30,4,2.25,3.4,3.1,A
4,17,2,8,94,35,111,46,4,1,12,3,11,111,37,124,44,6,3.0,3.2,2.4,A
2,9,6,20,117,49,81,33,2,3,8,5,16,107,49,117,51,2,3.8,3.5,1.95,A
3,21,0,9,54,30,130,46,7,1,11,6,19,138,59,95,34,3,1.33,5.0,9.0,A
2,12,6,16,98,50,96,39,2,2,18,4,13,92,33,109,47,4,4.5,3.5,1.8,H
1,11,6,21,136,58,94,35,3,2,12,5,17,128,50,85,36,3,3.1,3.5,2.2,H
2,14,3,7,83,32,105,43,5,3,23,0,10,55,30,142,50,7,7.0,4.33,1.44,H
2,7,6,18,106,50,119,50,2,3,20,2,7,91,32,119,53,5,5.0,3.8,1.67,H
1,11,6,20,143,57,84,33,3,1,8,7,17,153,62,97,43,2,3.3,3.4,2.15,D
2,17,4,14,98,36,104,49,4,1,16,3,11,105,35,102,41,6,3.25,3.3,2.2,H
1,12,3,13,116,42,116,42,6,1,12,7,18,98,53,97,39,2,2.2,3.4,3.2,A
2,8,4,11,99,39,78,28,4,1,13,5,17,124,48,93,40,4,2.9,3.3,2.38,D
2,24,0,9,56,31,142,54,8,1,13,3,13,121,44,111,40,6,1.4,4.5,8.0,A
2,8,7,18,152,63,99,44,1,3,20,2,8,94,35,124,57,5,7.0,4.33,1.44,H
2,8,6,21,105,55,117,50,2,3,6,4,10,100,39,78,26,3,3.4,3.4,2.1,D
1,11,7,18,105,52,103,42,2,2,13,5,18,138,56,92,37,3,2.75,3.3,2.5,A
2,14,3,8,94,39,102,44,5,2,17,4,11,97,33,106,48,4,2.75,3.25,2.55,A
1,15,3,11,98,32,98,40,6,2,13,4,14,115,42,90,38,4,2.1,3.3,3.5,D
3,12,3,12,106,38,94,39,4,1,16,3,8,89,38,95,44,6,5.25,3.75,1.65,H
3,7,4,11,94,41,86,31,3,2,28,0,9,56,29,153,66,8,15.0,6.0,1.2,H
1,13,3,9,91,29,99,39,6,2,9,7,20,151,64,102,45,1,1.85,3.6,4.1,A
3,24,1,8,90,34,139,63,6,1,12,6,17,104,49,107,43,3,1.8,3.6,4.33,A
1,11,4,17,131,54,102,33,5,2,11,6,20,141,56,90,33,2,2.4,3.3,2.9,A
2,8,7,19,154,64,104,43,1,2,26,0,8,59,28,153,68,8,21.0,9.0,1.11,H
1,12,7,22,151,60,93,35,2,3,24,1,7,80,28,136,61,6,8.0,4.75,1.36,H
1,17,5,13,90,33,101,47,4,3,5,5,11,100,46,83,29,2,2.4,3.5,2.75,D
1,15,3,8,85,36,99,42,6,1,13,3,9,96,30,93,36,6,2.75,3.3,2.5,A
3,7,6,21,111,58,105,48,1,1,12,6,19,108,54,103,40,3,2.75,3.4,2.45,H
3,12,3,13,110,41,92,40,4,1,12,4,18,138,57,112,36,5,3.75,3.5,1.95,H
0,13,4,16,132,54,114,39,6,1,18,3,11,91,39,100,48,6,4.33,3.6,1.8,A
0,13,6,19,111,54,106,42,4,2,7,7,19,161,68,97,38,1,2.25,3.4,3.1,A
1,14,4,12,100,35,97,40,5,3,8,6,20,113,56,109,52,1,2.25,3.5,3.0,D
4,3,5,11,100,47,81,28,1,1,10,7,19,148,55,87,29,2,2.5,3.5,2.63,A
2,26,0,7,56,26,166,75,8,2,16,4,11,88,34,99,47,4,1.44,4.75,6.5,A
2,23,1,5,75,26,135,62,7,3,12,3,14,112,41,96,41,4,1.75,3.8,4.2,H
1,8,8,20,151,55,84,25,1,0,17,4,11,88,39,100,48,6,8.5,4.33,1.4,H
0,15,5,14,109,51,111,45,5,4,5,4,8,97,41,85,32,2,3.5,3.3,2.1,H
2,22,0,5,51,23,170,75,8,2,14,3,11,102,36,96,37,5,1.44,4.5,6.5,A
0,11,4,15,129,53,94,33,6,3,7,6,19,110,54,111,48,1,2.2,3.5,3.1,A
1,24,2,9,75,26,133,65,7,2,15,4,10,97,37,98,46,4,2.25,3.5,3.0,H
1,7,8,23,162,71,95,35,1,2,15,3,14,112,45,102,44,5,5.25,3.8,1.65,D
2,7,7,23,109,55,113,49,1,2,21,0,5,58,28,168,73,8,19.0,7.5,1.14,H
0,18,3,10,83,37,104,49,7,1,23,3,12,80,29,123,57,6,3.25,3.4,2.15,A
1,7,8,18,141,51,73,21,1,2,11,4,12,107,38,94,36,4,6.5,3.9,1.53,A
1,17,4,9,91,31,99,45,5,0,16,3,14,128,55,104,41,7,3.2,3.4,2.2,H
2,8,7,22,156,67,92,30,1,4,7,4,8,85,35,93,36,2,5.0,3.6,1.7,H
3,14,3,15,109,40,96,40,4,0,15,5,16,108,50,105,41,5,3.25,3.3,2.2,H
1,13,5,13,107,40,92,37,4,1,8,8,19,144,53,70,21,1,2.2,3.3,3.3,H
3,8,4,8,73,32,111,38,3,1,24,3,13,88,32,112,57,6,4.0,3.4,1.91,D
2,7,7,23,113,57,106,46,1,2,8,7,22,158,63,89,28,1,2.25,3.3,3.2,A
0,19,3,11,72,37,112,52,7,0,15,5,17,112,53,103,44,5,2.0,3.4,3.75,A
1,21,0,4,62,27,161,72,9,3,11,4,14,106,40,100,39,3,1.29,5.0,12.0,A
4,10,3,8,73,29,115,42,3,0,18,3,11,75,41,111,52,7,4.75,3.6,1.73,H
0,18,3,13,131,53,104,41,7,2,8,7,22,151,58,90,27,1,1.44,4.33,7.0,A
1,9,7,17,142,54,74,21,2,2,7,7,22,110,56,108,49,1,3.6,3.3,2.05,D
3,11,4,14,107,41,101,38,3,1,10,5,10,111,36,89,35,4,4.5,3.5,1.8,H
2,22,3,15,92,35,107,55,5,2,12,4,10,93,29,100,40,4,2.75,3.3,2.5,D
3,12,3,9,91,29,98,44,4,0,15,3,11,73,40,113,48,7,4.33,3.4,1.85,A
0,19,2,11,129,55,109,45,8,1,23,0,3,56,21,166,72,9,8.5,5.5,1.3,H
3,8,5,16,109,43,94,33,2,4,10,3,8,75,27,111,42,3,4.6,3.6,1.75,A
0,13,6,18,112,55,92,38,4,3,9,6,23,107,55,107,47,1,2.88,3.4,2.38,D
2,22,3,15,86,38,110,54,5,2,11,6,16,129,50,79,24,2,2.1,3.4,3.4,H
2,8,7,21,148,56,85,30,1,1,10,5,10,106,35,96,38,4,9.0,5.0,1.33,D
2,11,5,13,106,41,92,36,3,4,10,5,20,106,54,106,47,1,2.5,3.4,2.7,A
3,11,3,8,88,29,94,43,4,1,13,5,17,110,55,91,41,4,2.25,3.4,3.1,H
0,14,3,9,70,36,102,46,7,0,18,3,14,136,58,110,46,7,2.5,3.3,2.8,D
3,8,7,23,143,57,90,31,0,2,13,5,14,120,44,91,30,3,5.5,4.0,1.57,A
4,10,5,18,101,51,98,45,1,3,9,5,17,113,46,76,26,2,3.1,3.3,2.3,D
0,25,0,2,62,23,167,73,10,4,12,3,9,68,25,110,44,3,1.36,5.0,7.5,A
1,14,4,14,106,49,92,42,5,0,25,0,1,69,26,157,72,10,13.0,7.5,1.17,H
3,9,5,17,119,46,76,27,2,2,8,7,22,143,55,94,30,1,2.25,3.5,3.0,H
1,12,6,14,124,43,91,28,3,1,14,4,16,111,53,80,37,5,3.2,3.3,2.25,D
2,18,4,18,96,44,103,48,4,5,9,4,14,95,45,101,43,1,2.1,3.4,3.4,D
2,10,6,19,125,48,74,28,2,0,26,0,0,63,23,152,68,10,15.0,8.0,1.14,H
2,14,4,17,112,56,78,36,4,3,15,4,18,101,43,102,45,3,5.5,3.8,1.62,H
2,13,5,14,122,42,92,31,3,3,12,4,13,72,29,117,47,3,4.0,3.4,1.91,H
2,9,6,19,137,52,102,33,2,3,9,4,10,89,31,93,41,3,7.0,4.75,1.4,D
5,9,4,14,93,46,108,42,1,1,20,2,12,135,54,112,48,7,4.0,3.8,1.8,H
1,15,2,8,56,28,111,47,7,2,10,6,18,132,47,72,28,2,1.73,3.5,5.0,A
2,9,5,12,107,40,85,30,3,0,22,0,0,63,25,150,58,10,12.0,6.0,1.22,H
1,22,2,15,133,53,115,50,7,3,14,4,19,104,46,100,44,3,4.33,3.6,1.8,H
0,24,0,0,57,23,159,59,10,3,9,5,17,147,54,106,35,2,1.18,6.5,15.0,A
2,13,4,13,79,28,117,47,4,2,15,4,16,117,55,84,39,4,2.4,3.3,2.88,D
1,14,2,8,58,26,110,46,7,5,11,4,16,97,46,107,39,1,1.85,3.6,4.0,H
2,10,6,16,127,45,71,27,2,2,13,5,14,120,43,90,30,3,3.4,3.4,2.1,H
4,8,4,10,95,34,107,44,2,2,9,5,14,117,44,82,30,3,3.0,3.2,2.4,A
0,24,0,0,59,25,156,56,10,1,13,3,11,71,33,106,46,6,1.62,3.75,5.5,H
3,9,4,10,91,36,107,45,3,2,15,4,14,117,42,99,40,4,2.3,3.4,3.0,A
1,23,2,13,131,47,120,52,7,2,9,5,13,115,42,89,34,3,3.0,3.4,2.3,H
3,13,4,19,109,47,108,44,3,3,14,3,13,73,23,117,47,4,2.38,3.4,2.88,A
1,12,5,13,109,38,96,40,4,1,11,3,9,70,31,103,41,6,4.5,3.75,1.73,H
3,10,4,10,96,40,106,44,3,0,24,1,2,64,28,151,56,9,9.5,5.5,1.29,H
3,9,5,17,144,51,108,37,2,1,21,3,15,126,50,106,48,6,6.5,4.2,1.5,H
4,14,4,17,101,50,113,44,2,2,15,4,15,118,40,103,44,4,3.0,3.4,2.3,D
3,14,4,16,113,49,78,35,3,2,7,7,17,133,49,68,26,1,2.7,3.4,2.5,H
1,22,3,16,128,50,113,51,6,2,15,4,16,86,29,111,43,4,2.75,3.3,2.5,D
3,10,5,17,152,53,107,36,2,3,10,5,18,115,52,73,30,2,4.33,3.6,1.8,H
1,12,5,13,102,37,102,43,4,3,15,4,20,106,47,112,46,3,4.0,3.5,1.91,A
3,16,4,19,87,34,113,43,3,3,7,4,11,109,40,101,39,3,3.3,3.3,2.2,D
0,28,1,2,60,24,163,62,9,3,14,4,17,111,47,78,36,3,1.25,5.75,11.0,A
1,8,7,16,128,48,68,27,2,3,14,4,17,105,45,110,43,3,6.0,4.0,1.53,H
4,13,4,19,87,35,106,39,2,5,14,3,13,99,43,111,38,2,2.75,3.3,2.5,H
3,16,3,15,117,37,112,46,4,1,10,5,13,105,41,97,39,4,4.75,3.6,1.73,A
3,7,4,11,104,39,101,39,3,2,24,3,19,131,52,121,55,5,3.6,3.5,2.0,H
3,17,3,16,103,45,115,49,4,2,11,6,20,150,55,104,35,2,1.62,4.0,5.25,A
3,12,5,19,115,51,71,31,2,1,12,2,8,77,33,101,42,7,7.0,4.0,1.5,H
1,9,7,17,129,49,71,29,2,0,30,1,2,53,21,167,66,9,13.0,7.0,1.18,H
5,17,2,13,99,40,115,44,3,3,7,4,12,103,39,104,40,3,3.3,3.3,2.2,H
3,15,3,14,115,36,117,51,4,2,21,3,18,131,52,119,49,5,4.0,3.8,1.8,H
4,12,5,21,95,41,93,35,1,1,10,5,10,93,38,95,40,4,3.4,3.25,2.15,H
1,13,2,9,78,36,100,41,7,3,15,4,16,115,39,110,50,3,1.73,3.8,4.5,D
1,12,4,9,88,36,101,43,5,1,9,7,16,133,50,78,32,2,2.5,3.1,2.9,A
3,7,3,10,109,41,102,38,4,3,18,2,15,99,42,123,51,5,4.2,3.75,1.8,H
0,29,1,2,60,24,171,67,9,5,15,3,14,97,40,114,43,2,1.33,5.0,9.0,A
2,18,2,14,99,42,122,53,6,2,12,2,9,89,40,105,43,6,3.5,3.4,2.05,D
3,13,4,14,122,43,116,51,3,0,31,1,3,61,23,166,69,9,13.0,6.5,1.18,D
1,9,7,15,125,48,81,34,2,2,7,4,11,112,44,98,34,4,5.0,3.6,1.7,D
3,13,5,20,116,48,67,30,2,2,19,3,19,123,50,107,45,5,4.5,3.5,1.8,A
4,13,4,16,102,43,115,43,2,1,11,4,9,91,38,93,41,5,3.6,3.3,2.05,D
3,10,6,21,99,44,90,31,1,2,11,6,20,139,53,107,35,2,2.05,3.6,3.3,H
2,19,4,21,126,50,108,47,4,3,8,4,13,116,45,98,35,3,2.8,3.3,2.5,A
3,12,2,10,90,40,113,44,5,2,13,5,18,142,49,107,36,3,1.5,4.33,6.0,D
3,9,4,13,113,45,97,36,3,4,11,4,15,123,45,107,45,2,2.8,3.3,2.5,A
1,28,1,4,56,19,165,67,8,2,18,2,14,105,41,123,55,6,1.57,4.0,5.5,A
1,9,4,7,90,35,92,42,5,2,14,5,20,121,51,72,30,3,2.55,3.3,2.7,A
3,14,4,18,140,46,106,34,3,4,13,4,16,105,44,120,44,2,5.0,3.5,1.73,A
2,21,3,19,114,47,104,46,5,2,8,7,15,125,48,89,35,1,2.2,3.4,3.2,H
4,12,2,11,91,40,113,44,4,3,10,6,22,99,46,96,29,1,2.0,3.5,3.6,A
4,14,1,10,88,37,114,44,5,2,11,4,14,109,45,92,40,4,2.25,3.5,3.0,D
4,11,4,15,125,51,105,46,2,2,15,4,17,138,46,101,33,4,2.38,3.5,2.8,H
4,15,4,19,110,49,121,47,2,2,13,6,22,124,54,70,28,2,2.7,3.4,2.5,A
1,26,1,4,63,23,158,66,8,1,21,4,20,109,48,105,47,5,1.57,4.2,5.25,D
2,18,2,13,99,40,121,57,6,1,10,4,8,88,35,98,45,5,2.63,3.5,2.5,H
3,8,6,21,104,46,93,25,1,1,11,7,17,123,50,92,37,2,3.0,3.5,2.25,H
1,12,6,15,123,50,87,36,3,3,17,4,20,112,49,120,48,3,3.6,3.4,2.05,D
1,12,3,5,77,30,106,50,6,4,12,1,8,92,38,108,42,5,4.75,3.5,1.75,D
2,20,4,20,115,51,101,47,4,1,17,3,14,98,42,115,52,6,4.2,3.5,1.83,H
2,14,6,20,117,50,79,31,2,3,9,5,15,118,51,98,42,2,3.2,3.4,2.2,H
3,10,4,14,110,42,95,41,3,2,28,1,7,70,26,157,70,7,11.0,5.0,1.3,H
2,15,4,16,133,47,91,33,4,3,8,6,19,98,43,96,24,1,4.5,3.5,1.8,A
5,12,1,9,95,40,111,45,4,2,31,1,7,77,30,162,73,7,8.0,4.5,1.4,H
3,17,4,20,106,45,122,50,3,3,7,7,20,93,45,92,24,0,2.7,3.4,2.5,D
1,19,3,13,94,39,112,53,6,3,7,5,20,121,47,93,42,2,2.15,3.4,3.3,D
2,13,2,5,81,34,104,46,6,2,20,4,22,109,51,98,46,4,3.2,3.3,2.25,H
3,10,4,14,113,50,97,48,3,2,13,5,15,118,51,92,37,3,3.0,3.4,2.3,H
1,13,7,20,116,52,77,32,2,2,15,4,16,133,48,84,34,4,2.7,3.25,2.6,H
5,13,1,11,92,40,112,45,4,2,17,3,13,93,39,110,50,5,2.7,3.5,2.45,A
3,7,7,20,99,50,94,26,0,3,8,5,14,119,53,90,39,2,2.55,3.4,2.63,H
4,15,3,17,103,44,120,51,3,1,20,4,16,120,44,83,38,5,2.5,3.5,2.63,A
2,14,4,14,118,49,101,44,4,1,11,7,22,111,52,78,30,2,2.88,3.4,2.38,H
4,8,4,16,114,43,94,42,2,2,22,3,20,106,46,102,50,5,3.5,3.4,2.05,H
2,34,1,9,83,33,161,76,7,2,11,3,7,85,38,101,41,5,1.44,4.5,6.5,D
0,11,7,21,113,54,88,36,3,3,6,7,18,94,46,108,30,0,3.2,3.4,2.2,A
3,9,4,11,125,55,87,37,3,4,16,3,18,101,41,117,51,3,3.25,3.5,2.1,A
1,22,4,18,119,47,86,38,5,2,13,4,13,116,45,104,44,4,3.2,3.6,2.1,D
2,20,3,20,107,48,88,43,5,5,14,1,11,91,39,114,45,4,3.5,3.4,2.05,A
2,15,4,15,99,42,104,47,4,3,36,0,10,87,34,163,78,7,10.0,5.5,1.29,H
3,14,2,9,89,41,104,42,5,3,9,5,18,114,42,99,44,2,3.0,3.25,2.38,H
0,12,6,19,115,53,89,39,4,3,12,3,13,97,54,77,37,4,3.0,3.2,2.38,D
3,11,4,16,106,42,92,43,3,2,8,5,11,96,54,94,43,3,2.3,3.2,3.2,A
3,12,4,14,116,48,104,44,3,1,18,3,17,102,45,82,39,6,4.33,3.6,1.8,H
2,16,4,17,101,47,103,45,4,5,13,2,12,86,37,114,43,3,3.3,3.3,2.2,A
3,13,3,11,87,43,97,42,4,2,11,4,12,125,59,83,39,4,2.38,3.25,3.0,A
1,17,3,17,109,49,80,40,6,2,16,4,15,101,40,105,44,4,3.75,3.6,1.91,H
4,11,3,13,92,48,79,40,3,3,12,4,16,104,41,96,48,3,3.5,3.3,2.1,D
5,11,3,14,95,39,116,40,2,1,9,6,18,119,58,90,36,3,1.91,3.4,4.0,A
2,11,5,14,127,60,83,37,3,3,17,4,20,97,43,117,55,3,3.5,3.3,2.1,H
3,34,0,11,88,34,151,77,7,3,15,2,11,87,41,99,43,5,1.5,4.33,6.0,A
2,7,5,11,101,57,91,43,3,3,10,4,12,115,46,111,48,3,3.4,3.4,2.1,A
2,15,4,14,96,37,103,44,4,3,34,0,11,92,35,153,76,7,6.5,4.5,1.44,H
3,18,4,19,96,45,120,54,3,4,10,3,12,93,46,77,39,3,2.88,3.25,2.45,D
3,13,3,14,98,49,90,38,4,1,9,5,11,103,58,89,44,4,2.6,3.2,2.7,H
4,11,3,14,98,38,101,47,3,1,15,4,17,116,52,74,34,5,2.8,3.4,2.4,A
1,9,6,17,113,53,100,40,3,2,10,5,16,134,62,89,40,3,3.2,3.25,2.25,A
1,10,6,17,130,60,83,42,3,2,14,5,19,117,47,100,42,3,7.5,4.2,1.44,H
3,37,0,12,87,35,161,83,7,3,11,3,12,93,35,111,47,4,1.5,4.33,6.0,H
1,14,4,17,120,51,65,27,5,1,10,5,16,111,58,110,43,4,2.7,3.4,2.5,H
1,9,4,8,103,56,96,49,5,4,19,3,19,96,45,119,55,3,3.75,3.4,2.0,A
4,12,3,13,92,37,107,36,3,3,12,4,15,102,54,83,35,3,2.4,3.25,2.9,H
4,10,3,12,81,42,81,39,3,3,10,4,11,101,43,108,47,3,2.7,3.2,2.63,A
4,19,3,16,87,41,116,56,3,3,11,4,13,93,35,98,30,3,5.0,3.75,1.67,H
0,10,7,18,136,64,88,44,3,1,11,3,8,101,54,95,52,6,3.5,3.4,2.05,H
1,10,5,15,104,53,114,49,4,3,11,2,10,100,37,114,46,5,4.5,3.75,1.75,H
2,12,4,14,97,50,81,31,4,1,12,5,18,130,59,66,25,4,2.4,3.3,2.88,A
1,15,5,19,110,43,110,47,4,3,10,4,11,100,44,120,50,3,2.0,3.4,3.75,A
3,32,1,12,86,33,160,81,6,4,11,2,9,94,42,87,43,4,1.4,4.5,7.5,D
2,12,4,12,89,33,103,34,4,3,32,1,12,90,35,161,82,6,6.5,4.5,1.45,H
1,13,3,7,80,42,106,62,6,1,18,4,17,114,38,114,49,5,5.0,3.75,1.67,D
2,8,5,12,106,47,123,48,3,1,9,5,15,104,52,114,48,4,3.2,3.4,2.2,H
3,11,2,9,99,35,107,40,5,3,18,4,17,92,41,107,52,3,2.5,3.3,2.8,H
1,10,5,16,128,59,66,24,4,0,9,7,20,135,65,83,44,3,2.4,3.6,2.7,A
5,10,2,9,101,46,91,43,3,2,11,4,13,98,51,80,32,4,3.5,3.6,2.0,A
2,6,6,12,106,48,120,46,2,3,19,3,14,93,39,108,54,4,3.4,3.4,2.1,A
0,10,7,20,138,68,98,48,3,2,11,5,14,104,37,106,37,3,6.5,4.5,1.45,H
1,10,4,14,104,53,111,49,5,1,14,3,8,74,37,102,58,6,3.5,3.6,2.0,D
2,9,5,14,99,52,75,27,3,2,12,3,12,99,39,107,41,5,3.4,3.5,2.05,H
0,9,5,14,130,58,65,26,5,3,32,1,13,91,35,171,80,6,12.0,6.0,1.22,D
2,20,3,17,114,38,115,51,5,5,9,2,8,97,39,88,42,3,2.25,3.5,3.0,A
2,14,2,7,80,30,111,42,6,1,14,5,14,103,36,108,44,4,3.4,3.4,2.1,H
1,9,6,15,101,50,72,26,3,2,19,3,17,113,39,113,51,5,4.0,3.6,1.85,H
3,18,4,15,94,42,107,52,3,2,9,3,12,101,49,106,47,5,2.7,3.4,2.5,H
2,13,3,8,71,34,91,52,5,1,9,4,10,144,60,64,26,5,2.6,3.4,2.6,A
5,9,3,12,107,46,88,42,2,0,8,8,22,140,73,97,42,2,2.2,3.25,3.25,H
3,30,1,11,85,31,180,82,6,2,6,6,13,100,45,125,49,2,1.33,5.0,9.0,A
1,6,7,14,97,42,123,48,2,0,16,5,15,104,38,106,44,5,6.0,4.0,1.53,D
1,20,3,16,113,38,102,49,6,2,12,2,7,98,46,107,52,6,2.0,3.5,3.6,H
1,16,4,12,99,34,118,50,5,4,9,4,13,118,49,85,39,2,2.15,3.5,3.2,A
1,7,5,13,161,67,65,24,4,2,17,5,17,97,46,101,51,3,3.25,3.6,2.1,H
2,7,7,16,109,51,119,46,1,1,8,6,15,99,48,73,25,3,4.2,3.6,1.83,A
2,16,3,8,70,35,101,54,5,3,26,1,12,81,29,167,74,6,12.0,6.0,1.22,A
0,10,7,22,134,70,103,45,3,1,15,3,9,73,32,113,44,6,7.0,4.0,1.5,D
1,16,4,13,103,34,114,48,5,2,17,2,7,79,38,100,53,6,2.38,3.4,2.88,H
1,19,5,17,94,47,103,51,4,1,19,3,15,118,40,104,48,6,4.5,3.75,1.75,H
4,9,4,13,113,41,86,34,2,1,6,6,15,164,70,66,27,3,2.7,3.4,2.5,A
3,21,2,11,77,26,168,72,5,1,10,7,23,135,75,107,48,2,1.29,5.5,9.5,A
2,13,2,7,98,45,108,51,6,0,6,7,14,94,43,66,21,3,3.4,3.4,2.1,A
2,15,2,8,80,36,123,51,6,2,9,6,16,100,45,115,44,2,2.2,3.4,3.2,A
1,6,7,18,166,75,74,35,2,1,16,4,15,105,35,114,49,5,8.5,4.75,1.36,H
2,19,1,5,85,39,100,53,7,4,12,3,13,113,47,91,40,3,2.45,3.5,2.7,H
1,19,2,12,118,36,107,52,7,2,14,2,8,86,35,124,49,6,2.7,3.4,2.5,H
0,7,7,14,97,44,73,22,3,1,15,6,16,98,51,100,46,3,2.75,3.2,2.6,D
1,7,8,26,136,76,105,44,1,1,8,7,16,99,44,113,41,2,3.75,3.6,1.91,D
2,14,2,8,95,45,108,53,6,2,23,2,8,70,21,168,71,6,13.0,6.5,1.2,H
1,5,8,19,159,67,69,32,1,1,5,7,13,100,43,71,20,2,4.2,3.6,1.83,H
2,13,2,8,87,33,131,46,6,2,22,2,7,66,19,176,73,6,10.0,5.0,1.3,H
